sep=,
HRV ANALYSIS RESULTS - 08-Jun-2024 09:41:32
Kubios HRV Scientific
4.1.1
released in April 2024

Analyzed by:  -  - 

File name: C:\Users\admin\Documents\gits\kubios\to be analyzed\HI002_00_record_full.csv
Measurement date:  00:00:00
File type: asciiCUSTOMPPG
Channel label: EKG
Data length: 00:17:09 (h:min:s)
Measurement rate: 64 Hz

Parameters
 Number of samples: 1
 Detrending method: Smoothn priors (lambda: 500)
 Min/Max HR as average of: 5 beats
 Threshold for NNxx/pNNxx: 50 ms
 Frequency bands
  VLF: 0 - 0.04 Hz
  LF: 0.04 - 0.15 Hz
  HF: 0.15 - 0.4 Hz
 Interpolation rate: 4 Hz
 Points in frequency-domain: 300 points/Hz
 FFT spectrum options
  Window width: 300 s
  Window overlap: 50 %
 Use Lomb-Scargle periodogram instead of FFT: 0
 Lomb smoothing window: 0.02 Hz
 AR spectrum options
  AR model order: 16
  Use factorization: No
 Apply detrending for nonlinear analysis: 1
 Entropy, embedding dimension: 2
 Entropy, tolerance: 0.2 x SD
 DFA, short-term fluctuations: 4-12 beats
 DFA, long-term fluctuations: 13-64 beats
 RPA and D2, embedding dimension: 10
 RPA, threshold: 3.1623 x SD
 Time-varying options
  Window width: 300 s
  Grid interval: 60 s
  Spectrum estimation method: spectrogram

Performed Analysis
 Standard analysis: Yes
 Time-varying analysis: Yes

RR Interval Samples Selected for Analysis
                              ,    Sample 1,
  Sample limits (hh:mm:ss):   ,00:00:00-00:17:09,
  Sample Analysis Type: Single sample
  Beat correction: Threshold (very low)
  Beats total:                ,         942,
  Beats corrected:            ,         242,
  Beats corrected (%):        ,        25.7,
  Effective data length (s):  ,         810,
  Effective data length (%):  ,       78.71,


RESULTS FOR A SINGLE SAMPLE
STANDARD RESULTS

Results Overview              ,
  PNS index:                  ,      4.5377,            ,
  SNS index:                  ,     -0.9056,            ,
  Stress index:               ,      2.2444,            ,

Time-Domain Results           ,
 Statistical parameters       ,
  Mean RR  (ms):              ,    855.4780,            ,
  SDNN (ms):                  ,    200.9566,            ,
  Mean HR (beats/min):        ,     70.1362,            ,
  SD HR (beats/min):          ,   2928.5407,            ,
  Min HR (beats/min):         ,     27.1411,            ,
  Max HR (beats/min):         ,    169.3969,            ,
  RMSSD (ms):                 ,    219.8321,            ,
  NNxx (beats):               ,         688,            ,
  pNNxx (%):                  ,     73.1137,            ,
  SDANN (ms):                 ,     99.4998,            ,
  SDNN index (ms):            ,    247.4625,            ,
 Geometric parameters         ,
  RR tri index:               ,   34.888889,            ,
  TINN (ms):                  ,   1127.0000,            ,
  DC (ms):                    ,    155.2863,            ,
  DCmod (ms):                 ,    227.1048,            ,
  AC (ms):                    ,   -162.6492,            ,
  ACmod (ms):                 ,   -226.7078,            ,

Frequency-Domain Results      ,FFT spectrum, AR spectrum,
 Peak frequencies             ,
  VLF (Hz):                   ,    0.040000,    0.040000,
  LF (Hz):                    ,    0.070000,    0.086667,
  HF (Hz):                    ,    0.150000,    0.150000,
 Absolute powers              ,
  VLF (ms^2):                 ,   4128.1018,   6125.9661,
  LF (ms^2):                  ,  27076.3235,  22981.1244,
  HF (ms^2):                  ,  11270.6456,  13189.8917,
  VLF (log):                  ,      8.3256,      8.7203,
  LF (log):                   ,     10.2064,     10.0424,
  HF (log):                   ,      9.3300,      9.4872,
 Relative powers              ,
  VLF (%):                    ,      9.7128,     14.4774,
  LF (%):                     ,     63.7062,     54.3110,
  HF (%):                     ,     26.5180,     31.1715,
 Normalized powers            ,
  LF (n.u.):                  ,     70.5594,     63.5049,
  HF (n.u.):                  ,     29.3707,     36.4483,
 Total power (ms^2):          ,  42501.8755,  42313.9061,
 LF/HF ratio:                 ,      2.4024,      1.7423,
 RESP (Hz):                   ,    0.175630,            ,

Nonlinear Results             ,
 Poincare plot                ,
  SD1 (ms):                   ,  155.527416,            ,
  SD2 (ms):                   ,  237.886112,            ,
  SD2/SD1 ratio:              ,    1.529545,            ,
 Approximate entropy (ApEn):  ,      1.4597,            ,
 Sample entropy (SampEn):     ,      1.5250,            ,
 Detrended fluctuation analysis (DFA),
  alpha 1:                    ,      0.9040,            ,
  alpha 2:                    ,      0.3184,            ,
 Correlation dimension (D2):  ,      1.7509,            ,
 Recurrence plot analysis (RPA),
  Mean line length (beats):   ,      8.7123,            ,
  Max line length (beats):    ,          88,            ,
  Recurrence rate (REC) (%):  ,     22.3284,            ,
  Determinism (DET) (%):      ,     96.4438,            ,
  Shannon entropy:            ,      2.9367,            ,
 Multiscale entropy (MSE for scales 1-20),
  MSE(1):                     ,      1.5250,            ,
  MSE(2):                     ,      1.5800,            ,
  MSE(3):                     ,      1.3456,            ,
  MSE(4):                     ,      1.3182,            ,
  MSE(5):                     ,      1.0319,            ,
  MSE(6):                     ,      1.0720,            ,
  MSE(7):                     ,      1.2303,            ,
  MSE(8):                     ,      1.0839,            ,
  MSE(9):                     ,      0.9117,            ,
  MSE(10):                    ,      0.9547,            ,
  MSE(11):                    ,      0.9441,            ,
  MSE(12):                    ,      0.8318,            ,
  MSE(13):                    ,      0.9410,            ,
  MSE(14):                    ,      1.0226,            ,
  MSE(15):                    ,      0.6871,            ,
  MSE(16):                    ,      0.6380,            ,
  MSE(17):                    ,      0.5872,            ,
  MSE(18):                    ,      0.5541,            ,
  MSE(19):                    ,      0.6718,            ,
  MSE(20):                    ,      0.8315,            ,


ECG WAVEFORM RESULTS          ,
Number of beats               ,           0,            ,
  Mean RRsel ()               ,         NaN,            ,
  P-wave duration ()          ,         NaN,            ,
  PQ-interval ()              ,         NaN,            ,
  QRS-duration ()             ,         NaN,            ,
  QT-time ()                  ,         NaN,            ,
  QTc-time ()                 ,         NaN,            ,
  P-wave amplitude ()         ,         NaN,            ,
  Q-wave amplitude ()         ,         NaN,            ,
  R-wave amplitude ()         ,         NaN,            ,
  S-wave amplitude ()         ,         NaN,            ,
  T-wave amplitude ()         ,         NaN,            ,

TIME-VARYING RESULTS          ,
                              ,  WHOLE DATA,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,            ,            ,            ,            ,            ,            ,    Overview,            ,            ,            ,            ,            ,            ,            , Time-Domain,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            , Freq-Domain,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,   Nonlinear,            ,            ,            ,            ,            ,            ,
                              ,        Time, Beats total,Beats corrected,Beats corrected,Effective data length,Effective data length,   PNS index,   SNS index,Stress index, EE activity, EE activity,   Intensity,        Load,         VO2,     Mean RR,        SDNN,     Mean HR,       SD HR,      Min HR,      Max HR,       RMSSD,        NNxx,       pNNxx,       HRVti,        TINN,          DC,       DCmod,          AC,       ACmod,    VLF peak,     LF peak,     HF peak,   VLF power,    LF power,    HF power,   VLF power,    LF power,    HF power,   VLF power,    LF power,    HF power,    LF power,    HF power, LF/HF ratio,        RESP,         SD1,         SD2,     SD2/SD1,        ApEn,      SampEn,      DFA a1,      DFA a2,
                              ,  (hh:mm:ss),     (count),     (count),         (%),       (sec),         (%),            ,            ,            ,  (kcal/min),      (kcal), (TRIMP/min),     (TRIMP),     (l/min),        (ms),        (ms),     (1/min),     (1/min),     (1/min),     (1/min),        (ms),     (count),         (%),            ,        (ms),        (ms),        (ms),        (ms),        (ms),        (Hz),        (Hz),        (Hz),      (ms^2),      (ms^2),      (ms^2),       (log),       (log),       (log),         (%),         (%),         (%),      (n.u.),      (n.u.),            ,        (Hz),        (ms),        (ms),            ,            ,            ,            ,            ,
