sep=,
HRV ANALYSIS RESULTS - 07-Jun-2024 17:46:03
Kubios HRV Scientific
4.1.1
released in April 2024

Analyzed by:  -  - 

File name: C:\Users\admin\Documents\gits\kubios\to be analyzed\HI001_00_record_05-10mins.csv
Measurement date:  00:00:00
File type: asciiCUSTOMPPG
Channel label: EKG
Data length: 00:05:00 (h:min:s)
Measurement rate: 64 Hz

Parameters
 Number of samples: 1
 Detrending method: Smoothn priors (lambda: 500)
 Min/Max HR as average of: 5 beats
 Threshold for NNxx/pNNxx: 50 ms
 Frequency bands
  VLF: 0 - 0.04 Hz
  LF: 0.04 - 0.15 Hz
  HF: 0.15 - 0.4 Hz
 Interpolation rate: 4 Hz
 Points in frequency-domain: 300 points/Hz
 FFT spectrum options
  Window width: 300 s
  Window overlap: 50 %
 Use Lomb-Scargle periodogram instead of FFT: 0
 Lomb smoothing window: 0.02 Hz
 AR spectrum options
  AR model order: 16
  Use factorization: No
 Apply detrending for nonlinear analysis: 1
 Entropy, embedding dimension: 2
 Entropy, tolerance: 0.2 x SD
 DFA, short-term fluctuations: 4-12 beats
 DFA, long-term fluctuations: 13-64 beats
 RPA and D2, embedding dimension: 10
 RPA, threshold: 3.1623 x SD
 Time-varying options
  Window width: 300 s
  Grid interval: 60 s
  Spectrum estimation method: spectrogram

Performed Analysis
 Standard analysis: Yes
 Time-varying analysis: Yes

RR Interval Samples Selected for Analysis
                              ,    Sample 1,
  Sample limits (hh:mm:ss):   ,00:00:00-00:04:57,
  Sample Analysis Type: Single sample
  Beat correction: Threshold (strong)
  Beats total:                ,         282,
  Beats corrected:            ,         113,
  Beats corrected (%):        ,        40.1,
  Effective data length (s):  ,         232,
  Effective data length (%):  ,       78.23,


RESULTS FOR A SINGLE SAMPLE
STANDARD RESULTS

Results Overview              ,
  PNS index:                  ,      0.4760,            ,
  SNS index:                  ,     -0.0314,            ,
  Stress index:               ,      6.0968,            ,

Time-Domain Results           ,
 Statistical parameters       ,
  Mean RR  (ms):              ,    815.7837,            ,
  SDNN (ms):                  ,     82.4464,            ,
  Mean HR (beats/min):        ,     73.5489,            ,
  SD HR (beats/min):          ,      7.7104,            ,
  Min HR (beats/min):         ,     53.4181,            ,
  Max HR (beats/min):         ,     94.2802,            ,
  RMSSD (ms):                 ,     76.9575,            ,
  NNxx (beats):               ,         129,            ,
  pNNxx (%):                  ,     45.9075,            ,
  SDANN (ms):                 ,         NaN,            ,
  SDNN index (ms):            ,         NaN,            ,
 Geometric parameters         ,
  RR tri index:               ,   16.588235,            ,
  TINN (ms):                  ,    396.0000,            ,
  DC (ms):                    ,     74.4056,            ,
  DCmod (ms):                 ,     85.8737,            ,
  AC (ms):                    ,    -66.0958,            ,
  ACmod (ms):                 ,    -79.1956,            ,

Frequency-Domain Results      ,FFT spectrum, AR spectrum,
 Peak frequencies             ,
  VLF (Hz):                   ,    0.036667,    0.040000,
  LF (Hz):                    ,    0.060000,    0.120000,
  HF (Hz):                    ,    0.160000,    0.150000,
 Absolute powers              ,
  VLF (ms^2):                 ,    189.4663,    743.1722,
  LF (ms^2):                  ,   2089.1514,   2962.6185,
  HF (ms^2):                  ,   1442.9540,   2078.1594,
  VLF (log):                  ,      5.2442,      6.6109,
  LF (log):                   ,      7.6445,      7.9938,
  HF (log):                   ,      7.2744,      7.6392,
 Relative powers              ,
  VLF (%):                    ,      5.0900,     12.8447,
  LF (%):                     ,     56.1248,     51.2047,
  HF (%):                     ,     38.7648,     35.9181,
 Normalized powers            ,
  LF (n.u.):                  ,     59.1347,     58.7511,
  HF (n.u.):                  ,     40.8437,     41.2115,
 Total power (ms^2):          ,   3722.3352,   5785.8353,
 LF/HF ratio:                 ,      1.4478,      1.4256,
 RESP (Hz):                   ,    0.098554,            ,

Nonlinear Results             ,
 Poincare plot                ,
  SD1 (ms):                   ,   54.514483,            ,
  SD2 (ms):                   ,  103.151927,            ,
  SD2/SD1 ratio:              ,    1.892193,            ,
 Approximate entropy (ApEn):  ,      0.9889,            ,
 Sample entropy (SampEn):     ,      1.5210,            ,
 Detrended fluctuation analysis (DFA),
  alpha 1:                    ,      1.0855,            ,
  alpha 2:                    ,      0.1617,            ,
 Correlation dimension (D2):  ,      3.6698,            ,
 Recurrence plot analysis (RPA),
  Mean line length (beats):   ,     10.7728,            ,
  Max line length (beats):    ,         100,            ,
  Recurrence rate (REC) (%):  ,     31.1288,            ,
  Determinism (DET) (%):      ,     97.6983,            ,
  Shannon entropy:            ,      3.1406,            ,
 Multiscale entropy (MSE for scales 1-20),
  MSE(1):                     ,      1.5210,            ,
  MSE(2):                     ,      1.5161,            ,
  MSE(3):                     ,      1.3319,            ,
  MSE(4):                     ,      1.3892,            ,
  MSE(5):                     ,      1.0846,            ,
  MSE(6):                     ,      1.3106,            ,
  MSE(7):                     ,      1.4214,            ,
  MSE(8):                     ,      0.9792,            ,
  MSE(9):                     ,      0.6346,            ,
  MSE(10):                    ,      0.7396,            ,
  MSE(11):                    ,      0.8883,            ,
  MSE(12):                    ,      0.7824,            ,
  MSE(13):                    ,      0.8317,            ,
  MSE(14):                    ,      0.6097,            ,
  MSE(15):                    ,      0.6009,            ,
  MSE(16):                    ,      0.5153,            ,
  MSE(17):                    ,      0.9606,            ,
  MSE(18):                    ,      0.3262,            ,
  MSE(19):                    ,      0.3420,            ,
  MSE(20):                    ,      0.4685,            ,


ECG WAVEFORM RESULTS          ,
Number of beats               ,           0,            ,
  Mean RRsel ()               ,         NaN,            ,
  P-wave duration ()          ,         NaN,            ,
  PQ-interval ()              ,         NaN,            ,
  QRS-duration ()             ,         NaN,            ,
  QT-time ()                  ,         NaN,            ,
  QTc-time ()                 ,         NaN,            ,
  P-wave amplitude ()         ,         NaN,            ,
  Q-wave amplitude ()         ,         NaN,            ,
  R-wave amplitude ()         ,         NaN,            ,
  S-wave amplitude ()         ,         NaN,            ,
  T-wave amplitude ()         ,         NaN,            ,

TIME-VARYING RESULTS          ,
                              ,  WHOLE DATA,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,            ,            ,            ,            ,            ,            ,    Overview,            ,            ,            ,            ,            ,            ,            , Time-Domain,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            , Freq-Domain,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,   Nonlinear,            ,            ,            ,            ,            ,            ,
                              ,        Time, Beats total,Beats corrected,Beats corrected,Effective data length,Effective data length,   PNS index,   SNS index,Stress index, EE activity, EE activity,   Intensity,        Load,         VO2,     Mean RR,        SDNN,     Mean HR,       SD HR,      Min HR,      Max HR,       RMSSD,        NNxx,       pNNxx,       HRVti,        TINN,          DC,       DCmod,          AC,       ACmod,    VLF peak,     LF peak,     HF peak,   VLF power,    LF power,    HF power,   VLF power,    LF power,    HF power,   VLF power,    LF power,    HF power,    LF power,    HF power, LF/HF ratio,        RESP,         SD1,         SD2,     SD2/SD1,        ApEn,      SampEn,      DFA a1,      DFA a2,
                              ,  (hh:mm:ss),     (count),     (count),         (%),       (sec),         (%),            ,            ,            ,  (kcal/min),      (kcal), (TRIMP/min),     (TRIMP),     (l/min),        (ms),        (ms),     (1/min),     (1/min),     (1/min),     (1/min),        (ms),     (count),         (%),            ,        (ms),        (ms),        (ms),        (ms),        (ms),        (Hz),        (Hz),        (Hz),      (ms^2),      (ms^2),      (ms^2),       (log),       (log),       (log),         (%),         (%),         (%),      (n.u.),      (n.u.),            ,        (Hz),        (ms),        (ms),            ,            ,            ,            ,            ,
                              ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,

                              ,            ,    INACTIVE,  VERY LIGHT,       LIGHT,    MODERATE,        HARD,     MAXIMUM,    INACTIVE,  VERY LIGHT,       LIGHT,    MODERATE,        HARD,     MAXIMUM,
                              ,            ,         (%),         (%),         (%),         (%),         (%),         (%),   (h:min:s),   (h:min:s),   (h:min:s),   (h:min:s),   (h:min:s),   (h:min:s),
                              ,    HR zones,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,

                              ,            ,    VERY LOW,         LOW,      NORMAL,        HIGH,   VERY HIGH,    VERY LOW,         LOW,      NORMAL,        HIGH,   VERY HIGH,
                              ,            ,         (%),         (%),         (%),         (%),         (%),   (h:min:s),   (h:min:s),   (h:min:s),   (h:min:s),   (h:min:s),
                              ,   PNS zones,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,

                              ,            ,    VERY LOW,         LOW,      NORMAL,        HIGH,   VERY HIGH,    VERY LOW,         LOW,      NORMAL,        HIGH,   VERY HIGH,
                              ,            ,         (%),         (%),         (%),         (%),         (%),   (h:min:s),   (h:min:s),   (h:min:s),   (h:min:s),   (h:min:s),
                              ,Stress zones,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,

                              ,            ,         BMR,    Activity,       Total,
                              ,            ,      (kcal),      (kcal),      (kcal),
                              ,Energy exp. not available,            ,            ,            ,


RR INTERVAL DATA and SPECTRUM ESTIMATES,
                              ,    SAMPLE 1,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     RR Data,            ,FFT spectrum,            , AR Spectrum,            ,            ,            ,            ,ECG waveform,            ,            ,
                              ,        Time, RR interval,   Frequency,         PSD,   Frequency,         PSD,   VLF comp.,    LF comp.,    HF comp.,        Time,         ECG,      Marker,
                              ,         (s),         (s),        (Hz),   (ms^2/Hz),        (Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),         (s),        (mV),            ,
                              ,       1.368,       0.794,       0.000,      0.0697,       0.000,   9154.7762,            ,            ,            ,            ,            ,            ,
                              ,       1.576,       0.794,       0.003,      2.9534,       0.003,  18323.0973,            ,            ,            ,            ,            ,            ,
                              ,       1.794,       0.794,       0.007,     13.9782,       0.007,  18363.7534,            ,            ,            ,            ,            ,            ,
                              ,       2.306,       0.794,       0.010,    141.2121,       0.010,  18431.5836,            ,            ,            ,            ,            ,            ,
                              ,       3.418,       1.112,       0.013,    724.7854,       0.013,  18526.6899,            ,            ,            ,            ,            ,            ,
                              ,       4.386,       0.968,       0.017,   1384.6804,       0.017,  18649.2083,            ,            ,            ,            ,            ,            ,
                              ,       5.632,       0.855,       0.020,    451.0847,       0.020,  18799.3021,            ,            ,            ,            ,            ,            ,
                              ,       7.748,       0.771,       0.023,    958.8349,       0.023,  18977.1526,            ,            ,            ,            ,            ,            ,
                              ,       8.522,       0.711,       0.027,   3317.8034,       0.027,  19182.9475,            ,            ,            ,            ,            ,            ,
                              ,      10.820,       0.673,       0.030,    771.9496,       0.030,  19416.8658,            ,            ,            ,            ,            ,            ,
                              ,      11.878,       0.653,       0.033,   8372.2588,       0.033,  19679.0598,            ,            ,            ,            ,            ,            ,
                              ,      13.422,       0.649,       0.037,  27765.6790,       0.037,  19969.6334,            ,            ,            ,            ,            ,            ,
                              ,      16.018,       0.657,       0.040,  26142.6466,       0.040,  20288.6157,            ,            ,            ,            ,            ,            ,
                              ,      16.540,       0.673,       0.043,  47820.4154,       0.043,  20635.9302,            ,            ,            ,            ,            ,            ,
                              ,      16.846,       0.695,       0.047,  12361.8480,       0.047,  21011.3587,            ,            ,            ,            ,            ,            ,
                              ,      17.926,       0.720,       0.050,  24065.3378,       0.050,  21414.4998,            ,            ,            ,            ,            ,            ,
                              ,      20.882,       0.744,       0.053,  21823.2814,       0.053,  21844.7208,            ,            ,            ,            ,            ,            ,
                              ,      25.124,       0.764,       0.057,   9860.3147,       0.057,  22301.1045,            ,            ,            ,            ,            ,            ,
                              ,      28.904,       0.777,       0.060,  52193.3195,       0.060,  22782.3890,            ,            ,            ,            ,            ,            ,
                              ,      29.656,       0.779,       0.063,  26969.7764,       0.063,  23286.9036,            ,            ,            ,            ,            ,            ,
                              ,      30.424,       0.768,       0.067,  47593.3186,       0.067,  23812.4992,            ,            ,            ,            ,            ,            ,
                              ,      30.820,       0.743,       0.070,  36739.6102,       0.070,  24356.4774,            ,            ,            ,            ,            ,            ,
                              ,      32.746,       0.717,       0.073,  14878.2049,       0.073,  24915.5192,            ,            ,            ,            ,            ,            ,
                              ,      34.132,       0.703,       0.077,  18999.4933,       0.077,  25485.6185,            ,            ,            ,            ,            ,            ,
                              ,      34.850,       0.718,       0.080,  19749.7139,       0.080,  26062.0241,            ,            ,            ,            ,            ,            ,
                              ,      35.612,       0.762,       0.083,  24345.3490,       0.083,  26639.1972,            ,            ,            ,            ,            ,            ,
