sep=,
HRV ANALYSIS RESULTS - 08-Jun-2024 09:53:00
Kubios HRV Scientific
4.1.1
released in April 2024

Analyzed by:  -  - 

File name: C:\Users\admin\Documents\gits\kubios\to be analyzed\HI006_00_record_full.csv
Measurement date:  00:00:00
File type: asciiCUSTOMPPG
Channel label: EKG
Data length: 00:29:08 (h:min:s)
Measurement rate: 64 Hz

Parameters
 Number of samples: 1
 Detrending method: Smoothn priors (lambda: 500)
 Min/Max HR as average of: 5 beats
 Threshold for NNxx/pNNxx: 50 ms
 Frequency bands
  VLF: 0 - 0.04 Hz
  LF: 0.04 - 0.15 Hz
  HF: 0.15 - 0.4 Hz
 Interpolation rate: 4 Hz
 Points in frequency-domain: 300 points/Hz
 FFT spectrum options
  Window width: 300 s
  Window overlap: 50 %
 Use Lomb-Scargle periodogram instead of FFT: 0
 Lomb smoothing window: 0.02 Hz
 AR spectrum options
  AR model order: 16
  Use factorization: No
 Apply detrending for nonlinear analysis: 1
 Entropy, embedding dimension: 2
 Entropy, tolerance: 0.2 x SD
 DFA, short-term fluctuations: 4-12 beats
 DFA, long-term fluctuations: 13-64 beats
 RPA and D2, embedding dimension: 10
 RPA, threshold: 3.1623 x SD
 Time-varying options
  Window width: 300 s
  Grid interval: 60 s
  Spectrum estimation method: spectrogram

Performed Analysis
 Standard analysis: Yes
 Time-varying analysis: Yes

RR Interval Samples Selected for Analysis
                              ,    Sample 1,
  Sample limits (hh:mm:ss):   ,00:00:00-00:29:08,
  Sample Analysis Type: Single sample
  Beat correction: Threshold (medium)
  Beats total:                ,    1.87e+03,
  Beats corrected:            ,         863,
  Beats corrected (%):        ,        46.1,
  Effective data length (s):  ,        1437,
  Effective data length (%):  ,       82.19,


RESULTS FOR A SINGLE SAMPLE
STANDARD RESULTS

Results Overview              ,
  PNS index:                  ,      0.9568,            ,
  SNS index:                  ,     -0.0866,            ,
  Stress index:               ,      3.5792,            ,

Time-Domain Results           ,
 Statistical parameters       ,
  Mean RR  (ms):              ,    767.3743,            ,
  SDNN (ms):                  ,    127.0312,            ,
  Mean HR (beats/min):        ,     78.1887,            ,
  SD HR (beats/min):          ,     14.4294,            ,
  Min HR (beats/min):         ,     38.3115,            ,
  Max HR (beats/min):         ,    203.5876,            ,
  RMSSD (ms):                 ,    104.4840,            ,
  NNxx (beats):               ,        1050,            ,
  pNNxx (%):                  ,     56.1798,            ,
  SDANN (ms):                 ,     51.4125,            ,
  SDNN index (ms):            ,    206.0751,            ,
 Geometric parameters         ,
  RR tri index:               ,   30.655738,            ,
  TINN (ms):                  ,    746.0000,            ,
  DC (ms):                    ,    113.4892,            ,
  DCmod (ms):                 ,    115.9718,            ,
  AC (ms):                    ,   -115.1436,            ,
  ACmod (ms):                 ,   -118.0932,            ,

Frequency-Domain Results      ,FFT spectrum, AR spectrum,
 Peak frequencies             ,
  VLF (Hz):                   ,    0.030000,    0.040000,
  LF (Hz):                    ,    0.090000,    0.086667,
  HF (Hz):                    ,    0.156667,    0.150000,
 Absolute powers              ,
  VLF (ms^2):                 ,   1621.5907,   2013.3005,
  LF (ms^2):                  ,   9754.8433,  10148.6410,
  HF (ms^2):                  ,   4025.9446,   3874.4211,
  VLF (log):                  ,      7.3912,      7.6075,
  LF (log):                   ,      9.1855,      9.2251,
  HF (log):                   ,      8.3005,      8.2622,
 Relative powers              ,
  VLF (%):                    ,     10.5251,     12.5507,
  LF (%):                     ,     63.3145,     63.2653,
  HF (%):                     ,     26.1307,     24.1526,
 Normalized powers            ,
  LF (n.u.):                  ,     70.7623,     72.3451,
  HF (n.u.):                  ,     29.2045,     27.6190,
 Total power (ms^2):          ,  15406.9628,  16041.3999,
 LF/HF ratio:                 ,      2.4230,      2.6194,
 RESP (Hz):                   ,    0.149937,            ,

Nonlinear Results             ,
 Poincare plot                ,
  SD1 (ms):                   ,   73.901104,            ,
  SD2 (ms):                   ,  163.773662,            ,
  SD2/SD1 ratio:              ,    2.216119,            ,
 Approximate entropy (ApEn):  ,      1.3296,            ,
 Sample entropy (SampEn):     ,      1.4131,            ,
 Detrended fluctuation analysis (DFA),
  alpha 1:                    ,      1.1395,            ,
  alpha 2:                    ,      0.4249,            ,
 Correlation dimension (D2):  ,      4.1019,            ,
 Recurrence plot analysis (RPA),
  Mean line length (beats):   ,      8.3058,            ,
  Max line length (beats):    ,         134,            ,
  Recurrence rate (REC) (%):  ,     24.4139,            ,
  Determinism (DET) (%):      ,     97.3916,            ,
  Shannon entropy:            ,      2.9058,            ,
 Multiscale entropy (MSE for scales 1-20),
  MSE(1):                     ,      1.4131,            ,
  MSE(2):                     ,      1.8611,            ,
  MSE(3):                     ,      1.8636,            ,
  MSE(4):                     ,      1.8286,            ,
  MSE(5):                     ,      1.6822,            ,
  MSE(6):                     ,      1.5234,            ,
  MSE(7):                     ,      1.5329,            ,
  MSE(8):                     ,      1.3212,            ,
  MSE(9):                     ,      1.4239,            ,
  MSE(10):                    ,      1.1772,            ,
  MSE(11):                    ,      1.2142,            ,
  MSE(12):                    ,      1.0296,            ,
  MSE(13):                    ,      1.3484,            ,
  MSE(14):                    ,      1.1307,            ,
  MSE(15):                    ,      0.9306,            ,
  MSE(16):                    ,      0.8164,            ,
  MSE(17):                    ,      0.9608,            ,
  MSE(18):                    ,      0.6530,            ,
  MSE(19):                    ,      0.6075,            ,
  MSE(20):                    ,      0.6420,            ,


ECG WAVEFORM RESULTS          ,
Number of beats               ,           0,            ,
  Mean RRsel ()               ,         NaN,            ,
  P-wave duration ()          ,         NaN,            ,
  PQ-interval ()              ,         NaN,            ,
  QRS-duration ()             ,         NaN,            ,
  QT-time ()                  ,         NaN,            ,
  QTc-time ()                 ,         NaN,            ,
  P-wave amplitude ()         ,         NaN,            ,
  Q-wave amplitude ()         ,         NaN,            ,
  R-wave amplitude ()         ,         NaN,            ,
  S-wave amplitude ()         ,         NaN,            ,
  T-wave amplitude ()         ,         NaN,            ,

TIME-VARYING RESULTS          ,
                              ,  WHOLE DATA,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,            ,            ,            ,            ,            ,            ,    Overview,            ,            ,            ,            ,            ,            ,            , Time-Domain,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            , Freq-Domain,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,   Nonlinear,            ,            ,            ,            ,            ,            ,
                              ,        Time, Beats total,Beats corrected,Beats corrected,Effective data length,Effective data length,   PNS index,   SNS index,Stress index, EE activity, EE activity,   Intensity,        Load,         VO2,     Mean RR,        SDNN,     Mean HR,       SD HR,      Min HR,      Max HR,       RMSSD,        NNxx,       pNNxx,       HRVti,        TINN,          DC,       DCmod,          AC,       ACmod,    VLF peak,     LF peak,     HF peak,   VLF power,    LF power,    HF power,   VLF power,    LF power,    HF power,   VLF power,    LF power,    HF power,    LF power,    HF power, LF/HF ratio,        RESP,         SD1,         SD2,     SD2/SD1,        ApEn,      SampEn,      DFA a1,      DFA a2,
                              ,  (hh:mm:ss),     (count),     (count),         (%),       (sec),         (%),            ,            ,            ,  (kcal/min),      (kcal), (TRIMP/min),     (TRIMP),     (l/min),        (ms),        (ms),     (1/min),     (1/min),     (1/min),     (1/min),        (ms),     (count),         (%),            ,        (ms),        (ms),        (ms),        (ms),        (ms),        (Hz),        (Hz),        (Hz),      (ms^2),      (ms^2),      (ms^2),       (log),       (log),       (log),         (%),         (%),         (%),      (n.u.),      (n.u.),            ,        (Hz),        (ms),        (ms),            ,            ,            ,            ,            ,
