sep=,
HRV ANALYSIS RESULTS - 07-Jun-2024 17:52:04
Kubios HRV Scientific
4.1.1
released in April 2024

Analyzed by:  -  - 

File name: C:\Users\admin\Documents\gits\kubios\to be analyzed\HI002_00_transcript.csv
Measurement date:  00:00:00
File type: asciiCUSTOMPPG
Channel label: EKG
Data length: 00:19:52 (h:min:s)
Measurement rate: 64 Hz

Parameters
 Number of samples: 1
 Detrending method: Smoothn priors (lambda: 500)
 Min/Max HR as average of: 5 beats
 Threshold for NNxx/pNNxx: 50 ms
 Frequency bands
  VLF: 0 - 0.04 Hz
  LF: 0.04 - 0.15 Hz
  HF: 0.15 - 0.4 Hz
 Interpolation rate: 4 Hz
 Points in frequency-domain: 300 points/Hz
 FFT spectrum options
  Window width: 300 s
  Window overlap: 50 %
 Use Lomb-Scargle periodogram instead of FFT: 0
 Lomb smoothing window: 0.02 Hz
 AR spectrum options
  AR model order: 16
  Use factorization: No
 Apply detrending for nonlinear analysis: 1
 Entropy, embedding dimension: 2
 Entropy, tolerance: 0.2 x SD
 DFA, short-term fluctuations: 4-12 beats
 DFA, long-term fluctuations: 13-64 beats
 RPA and D2, embedding dimension: 10
 RPA, threshold: 3.1623 x SD
 Time-varying options
  Window width: 300 s
  Grid interval: 60 s
  Spectrum estimation method: spectrogram

Performed Analysis
 Standard analysis: Yes
 Time-varying analysis: Yes

RR Interval Samples Selected for Analysis
                              ,    Sample 1,
  Sample limits (hh:mm:ss):   ,00:00:01-00:19:52,
  Sample Analysis Type: Single sample
  Beat correction: Automatic correction
  Beats total:                ,    1.24e+03,
  Beats corrected:            ,         127,
  Beats corrected (%):        ,        10.3,
  Effective data length (s):  ,        1032,
  Effective data length (%):  ,       86.71,


RESULTS FOR A SINGLE SAMPLE
STANDARD RESULTS

Results Overview              ,
  PNS index:                  ,      8.2569,            ,
  SNS index:                  ,     -0.8882,            ,
  Stress index:               ,      1.6852,            ,

Time-Domain Results           ,
 Statistical parameters       ,
  Mean RR  (ms):              ,    826.3153,            ,
  SDNN (ms):                  ,    294.4366,            ,
  Mean HR (beats/min):        ,     72.6115,            ,
  SD HR (beats/min):          ,    288.0798,            ,
  Min HR (beats/min):         ,     33.4235,            ,
  Max HR (beats/min):         ,    240.0000,            ,
  RMSSD (ms):                 ,    361.4918,            ,
  NNxx (beats):               ,         917,            ,
  pNNxx (%):                  ,     74.0711,            ,
  SDANN (ms):                 ,    235.4902,            ,
  SDNN index (ms):            ,    358.2408,            ,
 Geometric parameters         ,
  RR tri index:               ,   39.967742,            ,
  TINN (ms):                  ,   1579.0000,            ,
  DC (ms):                    ,    177.5107,            ,
  DCmod (ms):                 ,    338.1013,            ,
  AC (ms):                    ,   -172.8134,            ,
  ACmod (ms):                 ,   -339.6189,            ,

Frequency-Domain Results      ,FFT spectrum, AR spectrum,
 Peak frequencies             ,
  VLF (Hz):                   ,    0.036667,    0.040000,
  LF (Hz):                    ,    0.043333,    0.106667,
  HF (Hz):                    ,    0.156667,    0.150000,
 Absolute powers              ,
  VLF (ms^2):                 ,   7245.6780,  10504.2830,
  LF (ms^2):                  ,  47324.2158,  43770.3796,
  HF (ms^2):                  ,  41356.2065,  42588.1999,
  VLF (log):                  ,      8.8882,      9.2595,
  LF (log):                   ,     10.7648,     10.6867,
  HF (log):                   ,     10.6300,     10.6593,
 Relative powers              ,
  VLF (%):                    ,      7.5466,     10.8379,
  LF (%):                     ,     49.2898,     45.1603,
  HF (%):                     ,     43.0739,     43.9406,
 Normalized powers            ,
  LF (n.u.):                  ,     53.3131,     50.6497,
