sep=,
HRV ANALYSIS RESULTS - 08-Jun-2024 09:45:35
Kubios HRV Scientific
4.1.1
released in April 2024

Analyzed by:  -  - 

File name: C:\Users\admin\Documents\gits\kubios\to be analyzed\HI003_00_record_full.csv
Measurement date:  00:00:00
File type: asciiCUSTOMPPG
Channel label: EKG
Data length: 00:36:57 (h:min:s)
Measurement rate: 64 Hz

Parameters
 Number of samples: 1
 Detrending method: Smoothn priors (lambda: 500)
 Min/Max HR as average of: 5 beats
 Threshold for NNxx/pNNxx: 50 ms
 Frequency bands
  VLF: 0 - 0.04 Hz
  LF: 0.04 - 0.15 Hz
  HF: 0.15 - 0.4 Hz
 Interpolation rate: 4 Hz
 Points in frequency-domain: 300 points/Hz
 FFT spectrum options
  Window width: 300 s
  Window overlap: 50 %
 Use Lomb-Scargle periodogram instead of FFT: 0
 Lomb smoothing window: 0.02 Hz
 AR spectrum options
  AR model order: 16
  Use factorization: No
 Apply detrending for nonlinear analysis: 1
 Entropy, embedding dimension: 2
 Entropy, tolerance: 0.2 x SD
 DFA, short-term fluctuations: 4-12 beats
 DFA, long-term fluctuations: 13-64 beats
 RPA and D2, embedding dimension: 10
 RPA, threshold: 3.1623 x SD
 Time-varying options
  Window width: 300 s
  Grid interval: 60 s
  Spectrum estimation method: spectrogram

Performed Analysis
 Standard analysis: Yes
 Time-varying analysis: Yes

RR Interval Samples Selected for Analysis
                              ,    Sample 1,
  Sample limits (hh:mm:ss):   ,00:00:00-00:36:57,
  Sample Analysis Type: Single sample
  Beat correction: Threshold (strong)
  Beats total:                ,    2.78e+03,
  Beats corrected:            ,         639,
  Beats corrected (%):        ,          23,
  Effective data length (s):  ,        1979,
  Effective data length (%):  ,       89.29,


RESULTS FOR A SINGLE SAMPLE
STANDARD RESULTS

Results Overview              ,
  PNS index:                  ,     -0.6229,            ,
  SNS index:                  ,      0.5839,            ,
  Stress index:               ,      5.4562,            ,

Time-Domain Results           ,
 Statistical parameters       ,
  Mean RR  (ms):              ,    709.5035,            ,
  SDNN (ms):                  ,     60.9765,            ,
  Mean HR (beats/min):        ,     84.5662,            ,
  SD HR (beats/min):          ,      9.4471,            ,
  Min HR (beats/min):         ,     44.5474,            ,
  Max HR (beats/min):         ,    129.1898,            ,
  RMSSD (ms):                 ,     54.3446,            ,
  NNxx (beats):               ,         872,            ,
  pNNxx (%):                  ,     31.3331,            ,
  SDANN (ms):                 ,     31.6590,            ,
  SDNN index (ms):            ,     91.6168,            ,
 Geometric parameters         ,
  RR tri index:               ,   17.079755,            ,
  TINN (ms):                  ,    579.0000,            ,
  DC (ms):                    ,     50.6004,            ,
  DCmod (ms):                 ,     58.7694,            ,
  AC (ms):                    ,    -50.6867,            ,
  ACmod (ms):                 ,    -59.9078,            ,

Frequency-Domain Results      ,FFT spectrum, AR spectrum,
 Peak frequencies             ,
  VLF (Hz):                   ,    0.040000,    0.040000,
  LF (Hz):                    ,    0.060000,    0.086667,
  HF (Hz):                    ,    0.156667,    0.150000,
 Absolute powers              ,
  VLF (ms^2):                 ,    300.3594,    562.3810,
  LF (ms^2):                  ,   2136.4963,   2193.2342,
  HF (ms^2):                  ,   1142.0203,   1169.5351,
  VLF (log):                  ,      5.7050,      6.3322,
  LF (log):                   ,      7.6669,      7.6931,
  HF (log):                   ,      7.0406,      7.0644,
 Relative powers              ,
  VLF (%):                    ,      8.3884,     14.3223,
  LF (%):                     ,     59.6676,     55.8558,
  HF (%):                     ,     31.8941,     29.7849,
 Normalized powers            ,
  LF (n.u.):                  ,     65.1311,     65.1930,
  HF (n.u.):                  ,     34.8145,     34.7640,
 Total power (ms^2):          ,   3580.6619,   3926.5985,
 LF/HF ratio:                 ,      1.8708,      1.8753,
 RESP (Hz):                   ,    0.204643,            ,

Nonlinear Results             ,
 Poincare plot                ,
  SD1 (ms):                   ,   38.434538,            ,
  SD2 (ms):                   ,   76.506616,            ,
  SD2/SD1 ratio:              ,    1.990569,            ,
 Approximate entropy (ApEn):  ,      1.5389,            ,
 Sample entropy (SampEn):     ,      1.8537,            ,
 Detrended fluctuation analysis (DFA),
  alpha 1:                    ,      0.9076,            ,
  alpha 2:                    ,      0.3671,            ,
 Correlation dimension (D2):  ,      4.9411,            ,
 Recurrence plot analysis (RPA),
  Mean line length (beats):   ,      7.5345,            ,
  Max line length (beats):    ,          95,            ,
  Recurrence rate (REC) (%):  ,     21.5864,            ,
  Determinism (DET) (%):      ,     95.5867,            ,
  Shannon entropy:            ,      2.7494,            ,
 Multiscale entropy (MSE for scales 1-20),
  MSE(1):                     ,      1.8537,            ,
  MSE(2):                     ,      1.8765,            ,
  MSE(3):                     ,      1.7111,            ,
