sep=,
HRV ANALYSIS RESULTS - 08-Jun-2024 09:43:47
Kubios HRV Scientific
4.1.1
released in April 2024

Analyzed by:  -  - 

File name: C:\Users\admin\Documents\gits\kubios\to be analyzed\HI003_00_record_full.csv
Measurement date:  00:00:00
File type: asciiCUSTOMPPG
Channel label: EKG
Data length: 00:36:57 (h:min:s)
Measurement rate: 64 Hz

Parameters
 Number of samples: 1
 Detrending method: Smoothn priors (lambda: 500)
 Min/Max HR as average of: 5 beats
 Threshold for NNxx/pNNxx: 50 ms
 Frequency bands
  VLF: 0 - 0.04 Hz
  LF: 0.04 - 0.15 Hz
  HF: 0.15 - 0.4 Hz
 Interpolation rate: 4 Hz
 Points in frequency-domain: 300 points/Hz
 FFT spectrum options
  Window width: 300 s
  Window overlap: 50 %
 Use Lomb-Scargle periodogram instead of FFT: 0
 Lomb smoothing window: 0.02 Hz
 AR spectrum options
  AR model order: 16
  Use factorization: No
 Apply detrending for nonlinear analysis: 1
 Entropy, embedding dimension: 2
 Entropy, tolerance: 0.2 x SD
 DFA, short-term fluctuations: 4-12 beats
 DFA, long-term fluctuations: 13-64 beats
 RPA and D2, embedding dimension: 10
 RPA, threshold: 3.1623 x SD
 Time-varying options
  Window width: 300 s
  Grid interval: 60 s
  Spectrum estimation method: spectrogram

Performed Analysis
 Standard analysis: Yes
 Time-varying analysis: Yes

RR Interval Samples Selected for Analysis
                              ,    Sample 1,
  Sample limits (hh:mm:ss):   ,00:00:00-00:36:57,
  Sample Analysis Type: Single sample
  Beat correction: none
  Beats total:                ,    2.78e+03,
  Beats corrected:            ,           -,
  Beats corrected (%):        ,           -,
  Effective data length (s):  ,        2217,
  Effective data length (%):  ,      100.00,


RESULTS FOR A SINGLE SAMPLE
STANDARD RESULTS

Results Overview              ,
  PNS index:                  ,      9.2377,            ,
  SNS index:                  ,     -0.7575,            ,
  Stress index:               ,      1.6702,            ,

Time-Domain Results           ,
 Statistical parameters       ,
  Mean RR  (ms):              ,    794.7284,            ,
  SDNN (ms):                  ,    297.0807,            ,
  Mean HR (beats/min):        ,     75.4975,            ,
  SD HR (beats/min):          ,   1157.8831,            ,
  Min HR (beats/min):         ,     24.6427,            ,
  Max HR (beats/min):         ,    109.6491,            ,
  RMSSD (ms):                 ,    401.1764,            ,
  NNxx (beats):               ,        1484,            ,
  pNNxx (%):                  ,     53.3238,            ,
  SDANN (ms):                 ,     87.2542,            ,
  SDNN index (ms):            ,    293.4994,            ,
 Geometric parameters         ,
  RR tri index:               ,   32.752941,            ,
  TINN (ms):                  ,   2955.0000,            ,
  DC (ms):                    ,    118.2270,            ,
  DCmod (ms):                 ,    297.6882,            ,
  AC (ms):                    ,   -130.6639,            ,
  ACmod (ms):                 ,   -300.7728,            ,

Frequency-Domain Results      ,FFT spectrum, AR spectrum,
 Peak frequencies             ,
  VLF (Hz):                   ,    0.040000,    0.040000,
  LF (Hz):                    ,    0.100000,    0.110000,
  HF (Hz):                    ,    0.150000,    0.150000,
 Absolute powers              ,
  VLF (ms^2):                 ,   4713.6805,  10877.7717,
  LF (ms^2):                  ,  51971.5441,  55202.7268,
  HF (ms^2):                  ,  46920.9101,  53655.1819,
  VLF (log):                  ,      8.4582,      9.2945,
  LF (log):                   ,     10.8585,     10.9188,
  HF (log):                   ,     10.7562,     10.8903,
 Relative powers              ,
  VLF (%):                    ,      4.5474,      9.0784,
  LF (%):                     ,     50.1384,     46.0713,
  HF (%):                     ,     45.2659,     44.7797,
 Normalized powers            ,
  LF (n.u.):                  ,     52.5270,     50.6715,
