sep=,
HRV ANALYSIS RESULTS - 07-Jun-2024 17:44:56
Kubios HRV Scientific
4.1.1
released in April 2024

Analyzed by:  -  - 

File name: C:\Users\admin\Documents\gits\kubios\to be analyzed\HI001_00_record_05-10mins.csv
Measurement date:  00:00:00
File type: asciiCUSTOMPPG
Channel label: EKG
Data length: 00:05:00 (h:min:s)
Measurement rate: 64 Hz

Parameters
 Number of samples: 1
 Detrending method: Smoothn priors (lambda: 500)
 Min/Max HR as average of: 5 beats
 Threshold for NNxx/pNNxx: 50 ms
 Frequency bands
  VLF: 0 - 0.04 Hz
  LF: 0.04 - 0.15 Hz
  HF: 0.15 - 0.4 Hz
 Interpolation rate: 4 Hz
 Points in frequency-domain: 300 points/Hz
 FFT spectrum options
  Window width: 300 s
  Window overlap: 50 %
 Use Lomb-Scargle periodogram instead of FFT: 0
 Lomb smoothing window: 0.02 Hz
 AR spectrum options
  AR model order: 16
  Use factorization: No
 Apply detrending for nonlinear analysis: 1
 Entropy, embedding dimension: 2
 Entropy, tolerance: 0.2 x SD
 DFA, short-term fluctuations: 4-12 beats
 DFA, long-term fluctuations: 13-64 beats
 RPA and D2, embedding dimension: 10
 RPA, threshold: 3.1623 x SD
 Time-varying options
  Window width: 300 s
  Grid interval: 60 s
  Spectrum estimation method: spectrogram

Performed Analysis
 Standard analysis: Yes
 Time-varying analysis: Yes

RR Interval Samples Selected for Analysis
                              ,    Sample 1,
  Sample limits (hh:mm:ss):   ,00:00:00-00:04:57,
  Sample Analysis Type: Single sample
  Beat correction: none
  Beats total:                ,         282,
  Beats corrected:            ,           -,
  Beats corrected (%):        ,           -,
  Effective data length (s):  ,         297,
  Effective data length (%):  ,      100.00,


RESULTS FOR A SINGLE SAMPLE
STANDARD RESULTS

Results Overview              ,
  PNS index:                  ,     20.3716,            ,
  SNS index:                  ,     -1.9868,            ,
  Stress index:               ,      1.0808,            ,

Time-Domain Results           ,
 Statistical parameters       ,
  Mean RR  (ms):              ,   1044.4965,            ,
  SDNN (ms):                  ,    576.2582,            ,
  Mean HR (beats/min):        ,     57.4439,            ,
  SD HR (beats/min):          ,   6512.0801,            ,
  Min HR (beats/min):         ,     21.9042,            ,
  Max HR (beats/min):         ,    240.7705,            ,
  RMSSD (ms):                 ,    777.8225,            ,
  NNxx (beats):               ,         227,            ,
  pNNxx (%):                  ,     80.7829,            ,
  SDANN (ms):                 ,         NaN,            ,
  SDNN index (ms):            ,         NaN,            ,
 Geometric parameters         ,
  RR tri index:               ,   40.285714,            ,
  TINN (ms):                  ,   3820.0000,            ,
  DC (ms):                    ,    250.6827,            ,
  DCmod (ms):                 ,    598.7070,            ,
  AC (ms):                    ,   -233.0211,            ,
  ACmod (ms):                 ,   -613.8473,            ,

Frequency-Domain Results      ,FFT spectrum, AR spectrum,
 Peak frequencies             ,
  VLF (Hz):                   ,    0.026667,    0.040000,
  LF (Hz):                    ,    0.070000,    0.090000,
  HF (Hz):                    ,    0.193333,    0.150000,
 Absolute powers              ,
  VLF (ms^2):                 ,  38811.1852,  56690.2329,
  LF (ms^2):                  , 301095.3646, 220360.4013,
  HF (ms^2):                  , 146256.3068, 136358.3234,
  VLF (log):                  ,     10.5665,     10.9454,
  LF (log):                   ,     12.6152,     12.3030,
  HF (log):                   ,     11.8931,     11.8230,
 Relative powers              ,
  VLF (%):                    ,      7.9801,     13.7086,
  LF (%):                     ,     61.9095,     53.2867,
  HF (%):                     ,     30.0724,     32.9736,
 Normalized powers            ,
  LF (n.u.):                  ,     67.2785,     61.7520,
  HF (n.u.):                  ,     32.6803,     38.2119,
 Total power (ms^2):          , 486347.2651, 413537.6219,
 LF/HF ratio:                 ,      2.0587,      1.6160,
 RESP (Hz):                   ,    0.098554,            ,

Nonlinear Results             ,
 Poincare plot                ,
  SD1 (ms):                   ,  550.984862,            ,
  SD2 (ms):                   ,  602.272399,            ,
  SD2/SD1 ratio:              ,    1.093083,            ,
 Approximate entropy (ApEn):  ,      0.9160,            ,
 Sample entropy (SampEn):     ,      0.9797,            ,
 Detrended fluctuation analysis (DFA),
  alpha 1:                    ,      0.8132,            ,
  alpha 2:                    ,      0.4417,            ,
 Correlation dimension (D2):  ,      0.0000,            ,
 Recurrence plot analysis (RPA),
  Mean line length (beats):   ,     14.7833,            ,
  Max line length (beats):    ,          78,            ,
  Recurrence rate (REC) (%):  ,     45.4669,            ,
  Determinism (DET) (%):      ,     99.0320,            ,
  Shannon entropy:            ,      3.4731,            ,
 Multiscale entropy (MSE for scales 1-20),
  MSE(1):                     ,      0.9797,            ,
  MSE(2):                     ,      1.1413,            ,
  MSE(3):                     ,      1.2045,            ,
  MSE(4):                     ,      0.9620,            ,
  MSE(5):                     ,      0.9985,            ,
  MSE(6):                     ,      0.8315,            ,
  MSE(7):                     ,      0.5312,            ,
  MSE(8):                     ,      0.8894,            ,
  MSE(9):                     ,      0.6845,            ,
  MSE(10):                    ,      0.4805,            ,
  MSE(11):                    ,      0.8312,            ,
  MSE(12):                    ,      0.4947,            ,
  MSE(13):                    ,      0.5665,            ,
  MSE(14):                    ,      0.4644,            ,
  MSE(15):                    ,      0.7950,            ,
  MSE(16):                    ,      0.6733,            ,
  MSE(17):                    ,      1.0660,            ,
  MSE(18):                    ,      0.6402,            ,
  MSE(19):                    ,      1.5447,            ,
  MSE(20):                    ,      0.5331,            ,


ECG WAVEFORM RESULTS          ,
Number of beats               ,           0,            ,
  Mean RRsel ()               ,         NaN,            ,
  P-wave duration ()          ,         NaN,            ,
  PQ-interval ()              ,         NaN,            ,
  QRS-duration ()             ,         NaN,            ,
  QT-time ()                  ,         NaN,            ,
  QTc-time ()                 ,         NaN,            ,
  P-wave amplitude ()         ,         NaN,            ,
  Q-wave amplitude ()         ,         NaN,            ,
  R-wave amplitude ()         ,         NaN,            ,
  S-wave amplitude ()         ,         NaN,            ,
  T-wave amplitude ()         ,         NaN,            ,

TIME-VARYING RESULTS          ,
                              ,  WHOLE DATA,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,            ,            ,            ,            ,            ,            ,    Overview,            ,            ,            ,            ,            ,            ,            , Time-Domain,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            , Freq-Domain,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,   Nonlinear,            ,            ,            ,            ,            ,            ,
                              ,        Time, Beats total,Beats corrected,Beats corrected,Effective data length,Effective data length,   PNS index,   SNS index,Stress index, EE activity, EE activity,   Intensity,        Load,         VO2,     Mean RR,        SDNN,     Mean HR,       SD HR,      Min HR,      Max HR,       RMSSD,        NNxx,       pNNxx,       HRVti,        TINN,          DC,       DCmod,          AC,       ACmod,    VLF peak,     LF peak,     HF peak,   VLF power,    LF power,    HF power,   VLF power,    LF power,    HF power,   VLF power,    LF power,    HF power,    LF power,    HF power, LF/HF ratio,        RESP,         SD1,         SD2,     SD2/SD1,        ApEn,      SampEn,      DFA a1,      DFA a2,
                              ,  (hh:mm:ss),     (count),     (count),         (%),       (sec),         (%),            ,            ,            ,  (kcal/min),      (kcal), (TRIMP/min),     (TRIMP),     (l/min),        (ms),        (ms),     (1/min),     (1/min),     (1/min),     (1/min),        (ms),     (count),         (%),            ,        (ms),        (ms),        (ms),        (ms),        (ms),        (Hz),        (Hz),        (Hz),      (ms^2),      (ms^2),      (ms^2),       (log),       (log),       (log),         (%),         (%),         (%),      (n.u.),      (n.u.),            ,        (Hz),        (ms),        (ms),            ,            ,            ,            ,            ,
                              ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,

                              ,            ,    INACTIVE,  VERY LIGHT,       LIGHT,    MODERATE,        HARD,     MAXIMUM,    INACTIVE,  VERY LIGHT,       LIGHT,    MODERATE,        HARD,     MAXIMUM,
                              ,            ,         (%),         (%),         (%),         (%),         (%),         (%),   (h:min:s),   (h:min:s),   (h:min:s),   (h:min:s),   (h:min:s),   (h:min:s),
                              ,    HR zones,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,

                              ,            ,    VERY LOW,         LOW,      NORMAL,        HIGH,   VERY HIGH,    VERY LOW,         LOW,      NORMAL,        HIGH,   VERY HIGH,
                              ,            ,         (%),         (%),         (%),         (%),         (%),   (h:min:s),   (h:min:s),   (h:min:s),   (h:min:s),   (h:min:s),
                              ,   PNS zones,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,

                              ,            ,    VERY LOW,         LOW,      NORMAL,        HIGH,   VERY HIGH,    VERY LOW,         LOW,      NORMAL,        HIGH,   VERY HIGH,
                              ,            ,         (%),         (%),         (%),         (%),         (%),   (h:min:s),   (h:min:s),   (h:min:s),   (h:min:s),   (h:min:s),
                              ,Stress zones,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,

                              ,            ,         BMR,    Activity,       Total,
