sep=,
HRV ANALYSIS RESULTS - 08-Jun-2024 09:45:51
Kubios HRV Scientific
4.1.1
released in April 2024

Analyzed by:  -  - 

File name: C:\Users\admin\Documents\gits\kubios\to be analyzed\HI003_00_record_full.csv
Measurement date:  00:00:00
File type: asciiCUSTOMPPG
Channel label: EKG
Data length: 00:36:57 (h:min:s)
Measurement rate: 64 Hz

Parameters
 Number of samples: 1
 Detrending method: Smoothn priors (lambda: 500)
 Min/Max HR as average of: 5 beats
 Threshold for NNxx/pNNxx: 50 ms
 Frequency bands
  VLF: 0 - 0.04 Hz
  LF: 0.04 - 0.15 Hz
  HF: 0.15 - 0.4 Hz
 Interpolation rate: 4 Hz
 Points in frequency-domain: 300 points/Hz
 FFT spectrum options
  Window width: 300 s
  Window overlap: 50 %
 Use Lomb-Scargle periodogram instead of FFT: 0
 Lomb smoothing window: 0.02 Hz
 AR spectrum options
  AR model order: 16
  Use factorization: No
 Apply detrending for nonlinear analysis: 1
 Entropy, embedding dimension: 2
 Entropy, tolerance: 0.2 x SD
 DFA, short-term fluctuations: 4-12 beats
 DFA, long-term fluctuations: 13-64 beats
 RPA and D2, embedding dimension: 10
 RPA, threshold: 3.1623 x SD
 Time-varying options
  Window width: 300 s
  Grid interval: 60 s
  Spectrum estimation method: spectrogram

Performed Analysis
 Standard analysis: Yes
 Time-varying analysis: Yes

RR Interval Samples Selected for Analysis
                              ,    Sample 1,
  Sample limits (hh:mm:ss):   ,00:00:00-00:36:57,
  Sample Analysis Type: Single sample
  Beat correction: Threshold (very strong)
  Beats total:                ,    2.78e+03,
  Beats corrected:            ,    1.53e+03,
  Beats corrected (%):        ,          55,
  Effective data length (s):  ,        2004,
  Effective data length (%):  ,       90.37,


RESULTS FOR A SINGLE SAMPLE
STANDARD RESULTS

Results Overview              ,
  PNS index:                  ,     -1.5052,            ,
  SNS index:                  ,      1.0511,            ,
  Stress index:               ,      8.3041,            ,

Time-Domain Results           ,
 Statistical parameters       ,
  Mean RR  (ms):              ,    718.1050,            ,
  SDNN (ms):                  ,     35.0964,            ,
  Mean HR (beats/min):        ,     83.5532,            ,
  SD HR (beats/min):          ,      4.2047,            ,
  Min HR (beats/min):         ,     44.4012,            ,
  Max HR (beats/min):         ,    165.1308,            ,
  RMSSD (ms):                 ,     23.3897,            ,
  NNxx (beats):               ,          83,            ,
  pNNxx (%):                  ,      2.9824,            ,
  SDANN (ms):                 ,     41.3694,            ,
  SDNN index (ms):            ,     78.1432,            ,
 Geometric parameters         ,
  RR tri index:               ,    9.633218,            ,
  TINN (ms):                  ,    343.0000,            ,
  DC (ms):                    ,     29.4797,            ,
  DCmod (ms):                 ,     26.9630,            ,
  AC (ms):                    ,    -29.0573,            ,
  ACmod (ms):                 ,    -27.2204,            ,

Frequency-Domain Results      ,FFT spectrum, AR spectrum,
 Peak frequencies             ,
  VLF (Hz):                   ,    0.030000,    0.040000,
  LF (Hz):                    ,    0.050000,    0.060000,
  HF (Hz):                    ,    0.276667,    0.150000,
 Absolute powers              ,
  VLF (ms^2):                 ,    245.0226,    325.2619,
  LF (ms^2):                  ,    509.3400,    708.2765,
  HF (ms^2):                  ,    224.7640,    244.6947,
  VLF (log):                  ,      5.5014,      5.7846,
  LF (log):                   ,      6.2331,      6.5628,
  HF (log):                   ,      5.4151,      5.5000,
 Relative powers              ,
  VLF (%):                    ,     25.0226,     25.4420,
  LF (%):                     ,     52.0157,     55.4014,
  HF (%):                     ,     22.9537,     19.1400,
 Normalized powers            ,
  LF (n.u.):                  ,     69.3751,     74.3064,
  HF (n.u.):                  ,     30.6142,     25.6713,
 Total power (ms^2):          ,    979.2052,   1278.4455,
 LF/HF ratio:                 ,      2.2661,      2.8945,
 RESP (Hz):                   ,    0.204643,            ,

Nonlinear Results             ,
 Poincare plot                ,
  SD1 (ms):                   ,   16.542025,            ,
  SD2 (ms):                   ,   46.742294,            ,
  SD2/SD1 ratio:              ,    2.825669,            ,
 Approximate entropy (ApEn):  ,      1.3234,            ,
 Sample entropy (SampEn):     ,      1.3583,            ,
 Detrended fluctuation analysis (DFA),
  alpha 1:                    ,      1.2830,            ,
  alpha 2:                    ,      0.5351,            ,
 Correlation dimension (D2):  ,      0.7207,            ,
 Recurrence plot analysis (RPA),
  Mean line length (beats):   ,     10.5944,            ,
  Max line length (beats):    ,         307,            ,
  Recurrence rate (REC) (%):  ,     35.2265,            ,
  Determinism (DET) (%):      ,     97.8125,            ,
  Shannon entropy:            ,      3.1078,            ,
 Multiscale entropy (MSE for scales 1-20),
  MSE(1):                     ,      1.3583,            ,
  MSE(2):                     ,      1.7999,            ,
  MSE(3):                     ,      1.6793,            ,
  MSE(4):                     ,      1.6422,            ,
  MSE(5):                     ,      1.5125,            ,
  MSE(6):                     ,      1.4689,            ,
  MSE(7):                     ,      1.3536,            ,
  MSE(8):                     ,      1.1971,            ,
  MSE(9):                     ,      1.1941,            ,
  MSE(10):                    ,      1.0377,            ,
  MSE(11):                    ,      0.9884,            ,
  MSE(12):                    ,      1.0199,            ,
  MSE(13):                    ,      0.8702,            ,
  MSE(14):                    ,      0.8482,            ,
  MSE(15):                    ,      0.8278,            ,
  MSE(16):                    ,      0.7162,            ,
  MSE(17):                    ,      0.8705,            ,
  MSE(18):                    ,      0.7094,            ,
  MSE(19):                    ,      0.7484,            ,
  MSE(20):                    ,      0.6490,            ,


ECG WAVEFORM RESULTS          ,
Number of beats               ,           0,            ,
  Mean RRsel ()               ,         NaN,            ,
  P-wave duration ()          ,         NaN,            ,
  PQ-interval ()              ,         NaN,            ,
  QRS-duration ()             ,         NaN,            ,
  QT-time ()                  ,         NaN,            ,
  QTc-time ()                 ,         NaN,            ,
  P-wave amplitude ()         ,         NaN,            ,
  Q-wave amplitude ()         ,         NaN,            ,
  R-wave amplitude ()         ,         NaN,            ,
  S-wave amplitude ()         ,         NaN,            ,
  T-wave amplitude ()         ,         NaN,            ,

TIME-VARYING RESULTS          ,
                              ,  WHOLE DATA,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,            ,            ,            ,            ,            ,            ,    Overview,            ,            ,            ,            ,            ,            ,            , Time-Domain,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            , Freq-Domain,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,   Nonlinear,            ,            ,            ,            ,            ,            ,
                              ,        Time, Beats total,Beats corrected,Beats corrected,Effective data length,Effective data length,   PNS index,   SNS index,Stress index, EE activity, EE activity,   Intensity,        Load,         VO2,     Mean RR,        SDNN,     Mean HR,       SD HR,      Min HR,      Max HR,       RMSSD,        NNxx,       pNNxx,       HRVti,        TINN,          DC,       DCmod,          AC,       ACmod,    VLF peak,     LF peak,     HF peak,   VLF power,    LF power,    HF power,   VLF power,    LF power,    HF power,   VLF power,    LF power,    HF power,    LF power,    HF power, LF/HF ratio,        RESP,         SD1,         SD2,     SD2/SD1,        ApEn,      SampEn,      DFA a1,      DFA a2,
                              ,  (hh:mm:ss),     (count),     (count),         (%),       (sec),         (%),            ,            ,            ,  (kcal/min),      (kcal), (TRIMP/min),     (TRIMP),     (l/min),        (ms),        (ms),     (1/min),     (1/min),     (1/min),     (1/min),        (ms),     (count),         (%),            ,        (ms),        (ms),        (ms),        (ms),        (ms),        (Hz),        (Hz),        (Hz),      (ms^2),      (ms^2),      (ms^2),       (log),       (log),       (log),         (%),         (%),         (%),      (n.u.),      (n.u.),            ,        (Hz),        (ms),        (ms),            ,            ,            ,            ,            ,
                              ,    00:02:30,         373,         182,     48.7936,         277,     92.2034,     -1.1020,      0.9994,      8.7040,      4.0582,      4.0582,      0.1786,      0.1786,      0.6920,    729.8824,     48.0523,     82.2050,      5.9676,     48.4290,     95.5543,     35.3321,          18,      4.8387,      9.8158,    346.0000,     39.3218,     38.4553,    -34.4035,    -33.6466,    0.040000,    0.040000,    0.320000,    178.3167,    246.4008,    317.5302,      5.1836,      5.5070,      5.7606,     25.0764,     34.6510,     44.6538,     46.2484,     59.5991,      0.7760,      0.1854,     25.0188,     62.9376,      2.5156,      1.0035,      1.1089,      1.5420,      0.6456,
                              ,    00:03:30,         405,         162,     40.0000,         287,     95.6376,     -1.4724,      1.7138,     12.3233,      4.7358,      8.7940,      0.2347,      0.4132,      0.8048,    706.4459,     30.3842,     84.9322,      3.7060,     71.7246,     95.7397,     24.5898,          19,      4.7030,      9.0000,    176.0000,     32.0249,     30.2127,    -34.7050,    -35.0029,    0.033333,    0.103333,    0.323333,    142.2568,    625.6747,    348.7666,      4.9576,      6.4388,      5.8544,     12.7907,     56.2561,     31.3586,     64.5070,     35.9578,      1.7940,      0.2220,     17.4092,     39.3360,      2.2595,      1.1672,      1.5162,      1.2301,      0.5596,
                              ,    00:04:30,         407,         162,     39.8034,         289,     96.3211,     -1.4375,      1.7629,     12.8424,      5.1967,     13.9907,      0.2773,      0.6906,      0.8815,    709.9523,     30.5489,     84.5127,      3.6998,     71.7246,     95.7397,     25.1070,          22,      5.4187,      8.6596,    176.0000,     31.8167,     29.7280,    -33.2333,    -33.4572,    0.033333,    0.083333,    0.200000,    199.9659,    717.8500,    283.9223,      5.2981,      6.5763,      5.6487,     16.7169,     60.0114,     23.7356,     72.0571,     28.4998,      2.5283,      0.2482,     17.7753,     39.4269,      2.2181,      1.1561,      1.4945,      1.2155,      0.5079,
                              ,    00:05:30,         404,         170,     42.0792,         287,     95.6522,     -1.4807,      1.7097,     12.3474,      4.6449,     18.6356,      0.2267,      0.9172,      0.7896,    709.7564,     32.0065,     84.5360,      3.8629,     71.7246,     95.7397,     24.3780,          19,      4.7146,      9.3953,    179.0000,     30.8904,     28.6065,    -34.3283,    -32.7819,    0.033333,    0.120000,    0.203333,    116.5965,    276.3507,    317.3011,      4.7587,      5.6217,      5.7599,     16.3117,     38.6612,     44.3901,     46.1966,     53.0422,      0.8709,      0.2348,     17.2593,     41.8916,      2.4272,      1.1242,      1.4392,      1.2782,      0.4855,
                              ,    00:06:30,         394,         191,     48.4772,         282,     93.9799,     -1.5176,      1.8272,     13.2956,      4.9616,     23.5971,      0.2551,      1.1723,      0.8423,    716.1033,     31.6638,     83.7868,      3.7438,     71.7246,     95.7397,     22.5908,          15,      3.8168,      8.2083,    177.0000,     27.1778,     25.4974,    -30.8359,    -29.2468,    0.036667,    0.080000,    0.233333,    102.5486,    465.2469,    317.4662,      4.6303,      6.1426,      5.7604,     11.6387,     52.8028,     36.0306,     59.7579,     40.7764,      1.4655,      0.2105,     15.9946,     41.8000,      2.6134,      1.0454,      1.1467,      1.3142,      0.5106,
                              ,    00:07:30,         393,         192,     48.8550,         278,     92.6667,     -1.5438,      2.0403,     14.4463,      4.6393,     28.2365,      0.2262,      1.3985,      0.7887,    709.0355,     28.6487,     84.6220,      3.4231,     75.4840,     96.1430,     22.0478,          14,      3.5714,      8.5435,    137.0000,     29.5653,     26.1046,    -31.0092,    -28.9187,    0.036667,    0.063333,    0.163333,     96.3763,    685.5511,    224.8935,      4.5683,      6.5302,      5.4156,      9.7725,     69.5148,     22.8042,     77.0440,     25.2741,      3.0483,      0.1859,     15.6101,     37.4263,      2.3976,      1.0533,      1.2480,      1.2349,      0.5142,
                              ,    00:08:30,         387,         210,     54.2636,         274,     91.3043,     -1.5760,      2.1007,     14.6964,      3.5657,     31.8021,      0.1423,      1.5409,      0.6100,    707.9936,     29.2797,     84.7465,      3.5230,     75.4840,     96.1430,     21.5237,          14,      3.6269,      9.0000,    143.0000,     28.4658,     25.8481,    -28.1166,    -26.5902,    0.033333,    0.066667,    0.163333,     85.5000,    580.5416,    172.3238,      4.4485,      6.3640,      5.1494,     10.1501,     68.9187,     20.4573,     76.7043,     22.7684,      3.3689,      0.1646,     15.2393,     38.5551,      2.5300,      1.0319,      1.2195,      1.2055,      0.4361,
                              ,    00:09:30,         395,         215,     54.4304,         275,     91.6667,     -1.6362,      2.2317,     15.0782,      5.5166,     37.3188,      0.3093,      1.8502,      0.9347,    698.9845,     28.3659,     85.8388,      3.4672,     75.4840,    101.1230,     20.8378,           9,      2.2843,      8.5870,    133.0000,     29.1797,     26.0999,    -30.2135,    -27.0320,    0.033333,    0.070000,    0.163333,     67.9008,    489.1276,    206.7014,      4.2180,      6.1926,      5.3313,      8.8985,     64.1008,     27.0885,     70.3619,     29.7344,      2.3663,      0.1651,     14.7536,     37.3072,      2.5287,      1.0160,      1.2487,      1.2678,      0.3957,
