sep=,
HRV ANALYSIS RESULTS - 07-Jun-2024 17:51:46
Kubios HRV Scientific
4.1.1
released in April 2024

Analyzed by:  -  - 

File name: C:\Users\admin\Documents\gits\kubios\to be analyzed\HI002_00_transcript.csv
Measurement date:  00:00:00
File type: asciiCUSTOMPPG
Channel label: EKG
Data length: 00:19:52 (h:min:s)
Measurement rate: 64 Hz

Parameters
 Number of samples: 1
 Detrending method: Smoothn priors (lambda: 500)
 Min/Max HR as average of: 5 beats
 Threshold for NNxx/pNNxx: 50 ms
 Frequency bands
  VLF: 0 - 0.04 Hz
  LF: 0.04 - 0.15 Hz
  HF: 0.15 - 0.4 Hz
 Interpolation rate: 4 Hz
 Points in frequency-domain: 300 points/Hz
 FFT spectrum options
  Window width: 300 s
  Window overlap: 50 %
 Use Lomb-Scargle periodogram instead of FFT: 0
 Lomb smoothing window: 0.02 Hz
 AR spectrum options
  AR model order: 16
  Use factorization: No
 Apply detrending for nonlinear analysis: 1
 Entropy, embedding dimension: 2
 Entropy, tolerance: 0.2 x SD
 DFA, short-term fluctuations: 4-12 beats
 DFA, long-term fluctuations: 13-64 beats
 RPA and D2, embedding dimension: 10
 RPA, threshold: 3.1623 x SD
 Time-varying options
  Window width: 300 s
  Grid interval: 60 s
  Spectrum estimation method: spectrogram

Performed Analysis
 Standard analysis: Yes
 Time-varying analysis: Yes

RR Interval Samples Selected for Analysis
                              ,    Sample 1,
  Sample limits (hh:mm:ss):   ,00:00:01-00:19:52,
  Sample Analysis Type: Single sample
  Beat correction: none
  Beats total:                ,    1.23e+03,
  Beats corrected:            ,           -,
  Beats corrected (%):        ,           -,
  Effective data length (s):  ,        1191,
  Effective data length (%):  ,      100.00,


RESULTS FOR A SINGLE SAMPLE
STANDARD RESULTS

Results Overview              ,
  PNS index:                  ,     24.3677,            ,
  SNS index:                  ,     -1.7718,            ,
  Stress index:               ,      0.7611,            ,

Time-Domain Results           ,
 Statistical parameters       ,
  Mean RR  (ms):              ,    963.8816,            ,
  SDNN (ms):                  ,    661.9891,            ,
  Mean HR (beats/min):        ,     62.2483,            ,
  SD HR (beats/min):          ,  89454.6642,            ,
  Min HR (beats/min):         ,     14.7536,            ,
  Max HR (beats/min):         ,    260.4167,            ,
  RMSSD (ms):                 ,    938.9561,            ,
  NNxx (beats):               ,         978,            ,
  pNNxx (%):                  ,     79.3831,            ,
  SDANN (ms):                 ,    113.9337,            ,
  SDNN index (ms):            ,    805.6763,            ,
 Geometric parameters         ,
  RR tri index:               ,   68.500000,            ,
  TINN (ms):                  ,   5350.0000,            ,
  DC (ms):                    ,    247.0375,            ,
  DCmod (ms):                 ,    677.0476,            ,
  AC (ms):                    ,   -265.5266,            ,
  ACmod (ms):                 ,   -687.2496,            ,

Frequency-Domain Results      ,FFT spectrum, AR spectrum,
 Peak frequencies             ,
  VLF (Hz):                   ,    0.040000,    0.040000,
  LF (Hz):                    ,    0.096667,    0.103333,
  HF (Hz):                    ,    0.160000,    0.150000,
 Absolute powers              ,
  VLF (ms^2):                 ,  59023.9150,  64697.8889,
  LF (ms^2):                  , 394680.6618, 337915.1144,
  HF (ms^2):                  , 200844.9487, 182936.9797,
  VLF (log):                  ,     10.9857,     11.0775,
  LF (log):                   ,     12.8858,     12.7306,
  HF (log):                   ,     12.2103,     12.1169,
 Relative powers              ,
  VLF (%):                    ,      9.0133,     11.0444,
  LF (%):                     ,     60.2701,     57.6846,
  HF (%):                     ,     30.6703,     31.2287,
 Normalized powers            ,
  LF (n.u.):                  ,     66.2406,     64.8465,
  HF (n.u.):                  ,     33.7085,     35.1059,
 Total power (ms^2):          , 654852.6587, 585798.1901,
 LF/HF ratio:                 ,      1.9651,      1.8472,
 RESP (Hz):                   ,    0.202282,            ,

Nonlinear Results             ,
 Poincare plot                ,
  SD1 (ms):                   ,  664.214486,            ,
  SD2 (ms):                   ,  642.734013,            ,
  SD2/SD1 ratio:              ,    0.967660,            ,
 Approximate entropy (ApEn):  ,      1.3037,            ,
 Sample entropy (SampEn):     ,      1.0987,            ,
 Detrended fluctuation analysis (DFA),
  alpha 1:                    ,      0.5643,            ,
  alpha 2:                    ,      0.5379,            ,
 Correlation dimension (D2):  ,      0.8067,            ,
 Recurrence plot analysis (RPA),
  Mean line length (beats):   ,     13.2764,            ,
  Max line length (beats):    ,         103,            ,
  Recurrence rate (REC) (%):  ,     43.5123,            ,
  Determinism (DET) (%):      ,     98.3633,            ,
  Shannon entropy:            ,      3.3987,            ,
 Multiscale entropy (MSE for scales 1-20),
  MSE(1):                     ,      1.0987,            ,
  MSE(2):                     ,      1.1723,            ,
  MSE(3):                     ,      1.1162,            ,
  MSE(4):                     ,      0.9712,            ,
  MSE(5):                     ,      0.9234,            ,
  MSE(6):                     ,      0.8284,            ,
  MSE(7):                     ,      0.6812,            ,
  MSE(8):                     ,      0.8166,            ,
  MSE(9):                     ,      0.7536,            ,
  MSE(10):                    ,      0.7058,            ,
  MSE(11):                    ,      0.6052,            ,
  MSE(12):                    ,      0.6308,            ,
  MSE(13):                    ,      0.6546,            ,
  MSE(14):                    ,      0.5909,            ,
  MSE(15):                    ,      0.6178,            ,
  MSE(16):                    ,      0.6200,            ,
  MSE(17):                    ,      0.6949,            ,
  MSE(18):                    ,      0.6153,            ,
  MSE(19):                    ,      0.6096,            ,
  MSE(20):                    ,      0.3948,            ,


ECG WAVEFORM RESULTS          ,
Number of beats               ,           0,            ,
  Mean RRsel ()               ,         NaN,            ,
  P-wave duration ()          ,         NaN,            ,
  PQ-interval ()              ,         NaN,            ,
  QRS-duration ()             ,         NaN,            ,
  QT-time ()                  ,         NaN,            ,
  QTc-time ()                 ,         NaN,            ,
  P-wave amplitude ()         ,         NaN,            ,
  Q-wave amplitude ()         ,         NaN,            ,
  R-wave amplitude ()         ,         NaN,            ,
  S-wave amplitude ()         ,         NaN,            ,
  T-wave amplitude ()         ,         NaN,            ,

TIME-VARYING RESULTS          ,
                              ,  WHOLE DATA,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,            ,            ,            ,            ,            ,            ,    Overview,            ,            ,            ,            ,            ,            ,            , Time-Domain,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            , Freq-Domain,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,   Nonlinear,            ,            ,            ,            ,            ,            ,
                              ,        Time, Beats total,Beats corrected,Beats corrected,Effective data length,Effective data length,   PNS index,   SNS index,Stress index, EE activity, EE activity,   Intensity,        Load,         VO2,     Mean RR,        SDNN,     Mean HR,       SD HR,      Min HR,      Max HR,       RMSSD,        NNxx,       pNNxx,       HRVti,        TINN,          DC,       DCmod,          AC,       ACmod,    VLF peak,     LF peak,     HF peak,   VLF power,    LF power,    HF power,   VLF power,    LF power,    HF power,   VLF power,    LF power,    HF power,    LF power,    HF power, LF/HF ratio,        RESP,         SD1,         SD2,     SD2/SD1,        ApEn,      SampEn,      DFA a1,      DFA a2,
                              ,  (hh:mm:ss),     (count),     (count),         (%),       (sec),         (%),            ,            ,            ,  (kcal/min),      (kcal), (TRIMP/min),     (TRIMP),     (l/min),        (ms),        (ms),     (1/min),     (1/min),     (1/min),     (1/min),        (ms),     (count),         (%),            ,        (ms),        (ms),        (ms),        (ms),        (ms),        (Hz),        (Hz),        (Hz),      (ms^2),      (ms^2),      (ms^2),       (log),       (log),       (log),         (%),         (%),         (%),      (n.u.),      (n.u.),            ,        (Hz),        (ms),        (ms),            ,            ,            ,            ,            ,
                              ,    00:02:30,         267,           0,      0.0000,         300,    100.0000,     19.7831,     -2.2862,      0.8555,      0.0000,      0.0000,      0.0000,      0.0000,      0.1651,   1116.7116,    565.4217,     53.7292,     72.5403,     24.4021,     81.4332,    742.8283,         183,     68.7970,     44.5000,   4418.0000,    196.9632,    554.8171,   -262.0463,   -589.1457,    0.040000,    0.050000,    0.173333,  13956.3824, 165198.8451, 115458.3192,      9.5437,     12.0149,     11.6567,      4.7153,     55.8140,     39.0087,     58.5761,     40.9391,      1.4308,      0.1631,    526.4571,    521.0628,      0.9898,      0.7950,      0.4990,      0.5595,      0.3082,
