,secs,meas
0,0.0,-0.0
1,0.015625,-0.0
2,0.03125,-0.0
3,0.046875,-0.0
4,0.0625,-0.0
5,0.078125,-0.0
6,0.09375,-0.0
7,0.109375,-0.0
8,0.125,-0.0
9,0.140625,-0.0
10,0.15625,0.0
11,0.171875,0.01
12,0.1875,0.01
13,0.203125,-0.0
14,0.21875,-0.03
15,0.234375,-0.05
16,0.25,-0.05
17,0.265625,0.0
18,0.28125,0.13
19,0.296875,0.36
20,0.3125,0.66
21,0.328125,1.01
22,0.34375,1.37
23,0.359375,1.72
24,0.375,2.06
25,0.390625,2.4
26,0.40625,2.79
27,0.421875,3.24
28,0.4375,3.8
29,0.453125,4.42
30,0.46875,5.06
31,0.484375,5.66
32,0.5,6.2
33,0.515625,6.68
34,0.53125,7.15
35,0.546875,7.68
36,0.5625,8.31
37,0.578125,9.14
38,0.59375,10.09
39,0.609375,11.05
40,0.625,11.89
41,0.640625,12.57
42,0.65625,13.13
43,0.671875,13.75
44,0.6875,14.64
45,0.703125,15.97
46,0.71875,17.94
47,0.734375,20.37
48,0.75,22.97
49,0.765625,25.41
50,0.78125,27.51
51,0.796875,29.35
52,0.8125,31.26
53,0.828125,33.7
54,0.84375,37.03
55,0.859375,41.65
56,0.875,47.21
57,0.890625,53.15
58,0.90625,58.85
59,0.921875,63.92
60,0.9375,68.41
61,0.953125,72.81
62,0.96875,77.85
63,0.984375,84.1
64,1.0,92.13
65,1.015625,101.4
66,1.03125,111.07
67,1.046875,120.15
68,1.0625,128.02
69,1.078125,134.67
70,1.09375,140.79
71,1.109375,147.8
72,1.125,154.53
73,1.140625,163.3
74,1.15625,174.65
75,1.171875,188.55
76,1.1875,203.59
77,1.203125,216.68
78,1.21875,223.43
79,1.234375,219.33
80,1.25,201.29
81,1.265625,168.72
82,1.28125,124.19
83,1.296875,71.45
84,1.3125,14.54
85,1.328125,-43.75
86,1.34375,-102.24
87,1.359375,-160.78
88,1.375,-219.24
89,1.390625,-276.81
90,1.40625,-332.06
91,1.421875,-383.16
92,1.4375,-429.26
93,1.453125,-470.16
94,1.46875,-506.02
95,1.484375,-536.61
96,1.5,-560.74
97,1.515625,-576.3
98,1.53125,-580.77
99,1.546875,-572.22
100,1.5625,-549.84
101,1.578125,-514.79
102,1.59375,-469.65
103,1.609375,-417.81
104,1.625,-362.82
105,1.640625,-307.77
106,1.65625,-254.96
107,1.671875,-205.61
108,1.6875,-159.57
109,1.703125,-115.21
110,1.71875,-70.07
111,1.734375,-21.72
112,1.75,30.96
113,1.765625,86.82
114,1.78125,142.49
115,1.796875,193.39
116,1.8125,235.37
117,1.828125,266.07
118,1.84375,285.36
119,1.859375,294.75
120,1.875,296.38
121,1.890625,292.06
122,1.90625,282.99
123,1.921875,270.04
124,1.9375,254.23
125,1.953125,236.87
126,1.96875,219.37
127,1.984375,202.77
128,2.0,187.51
129,2.015625,173.48
130,2.03125,160.22
131,2.046875,147.34
132,2.0625,134.72
133,2.078125,122.48
134,2.09375,110.93
135,2.109375,100.32
136,2.125,90.69
137,2.140625,81.86
138,2.15625,73.54
139,2.171875,65.36
140,2.1875,57.1
141,2.203125,48.74
142,2.21875,40.49
143,2.234375,32.73
144,2.25,25.94
145,2.265625,20.57
146,2.28125,16.68
147,2.296875,14.09
148,2.3125,12.35
149,2.328125,10.92
150,2.34375,9.29
151,2.359375,7.17
152,2.375,4.49
153,2.390625,1.5
154,2.40625,-1.39
155,2.421875,-3.79
156,2.4375,-5.46
157,2.453125,-6.35
158,2.46875,-6.61
159,2.484375,-6.46
160,2.5,-6.02
161,2.515625,-5.29
162,2.53125,-4.2
163,2.546875,-2.71
164,2.5625,-0.94
165,2.578125,0.82
166,2.59375,2.19
167,2.609375,2.79
168,2.625,2.52
169,2.640625,1.51
170,2.65625,0.13
171,2.671875,-1.13
172,2.6875,-1.94
173,2.703125,-2.21
174,2.71875,-2.12
175,2.734375,-1.96
176,2.75,-1.96
177,2.765625,-2.15
178,2.78125,-2.38
179,2.796875,-2.48
180,2.8125,-2.42
181,2.828125,-2.36
182,2.84375,-2.67
183,2.859375,-3.65
184,2.875,-5.41
185,2.890625,-7.75
186,2.90625,-10.22
187,2.921875,-12.31
188,2.9375,-13.68
189,2.953125,-14.23
190,2.96875,-14.09
191,2.984375,-13.45
192,3.0,-12.4
193,3.015625,-10.92
194,3.03125,-8.91
195,3.046875,-6.36
196,3.0625,-3.49
197,3.078125,-0.71
198,3.09375,1.48
199,3.109375,2.71
200,3.125,2.85
201,3.140625,2.09
202,3.15625,0.76
203,3.171875,-0.78
204,3.1875,-2.22
205,3.203125,-3.37
206,3.21875,-4.1
207,3.234375,-4.31
208,3.25,-3.97
209,3.265625,-3.09
210,3.28125,-1.81
211,3.296875,-0.33
212,3.3125,1.13
213,3.328125,2.4
214,3.34375,3.4
215,3.359375,4.13
216,3.375,4.63
217,3.390625,4.95
218,3.40625,5.17
219,3.421875,5.38
220,3.4375,5.61
221,3.453125,5.88
222,3.46875,6.05
223,3.484375,5.9
224,3.5,5.15
225,3.515625,3.68
226,3.53125,1.6
227,3.546875,-0.64
228,3.5625,-2.45
229,3.578125,-3.37
230,3.59375,-3.13
231,3.609375,-1.8
232,3.625,0.49
233,3.640625,3.68
234,3.65625,7.86
235,3.671875,13.05
236,3.6875,18.87
237,3.703125,24.44
238,3.71875,28.33
239,3.734375,29.2
240,3.75,26.36
241,3.765625,20.15
242,3.78125,11.83
243,3.796875,3.16
244,3.8125,-4.23
245,3.828125,-9.3
246,3.84375,-11.72
247,3.859375,-11.86
248,3.875,-10.46
249,3.890625,-8.42
250,3.90625,-6.63
251,3.921875,-5.82
252,3.9375,-6.39
253,3.953125,-8.32
254,3.96875,-11.18
255,3.984375,-14.28
256,4.0,-16.98
257,4.015625,-18.9
258,4.03125,-20.01
259,4.046875,-20.55
260,4.0625,-20.67
261,4.078125,-20.32
262,4.09375,-19.19
263,4.109375,-17.03
264,4.125,-13.93
265,4.140625,-10.47
266,4.15625,-7.49
267,4.171875,-5.69
268,4.1875,-5.26
269,4.203125,-5.71
270,4.21875,-6.21
271,4.234375,-6.07
272,4.25,-5.16
273,4.265625,-3.93
274,4.28125,-3.09
275,4.296875,-3.11
276,4.3125,-3.93
277,4.328125,-5.01
278,4.34375,-5.74
279,4.359375,-5.8
280,4.375,-5.3
281,4.390625,-4.65
282,4.40625,-4.3
283,4.421875,-4.44
284,4.4375,-4.93
285,4.453125,-5.49
286,4.46875,-5.89
287,4.484375,-6.07
288,4.5,-6.12
289,4.515625,-6.22
290,4.53125,-6.48
291,4.546875,-6.96
292,4.5625,-7.63
293,4.578125,-8.34
294,4.59375,-8.91
295,4.609375,-9.15
296,4.625,-8.89
297,4.640625,-8.09
298,4.65625,-6.85
299,4.671875,-5.39
300,4.6875,-3.84
301,4.703125,-2.37
302,4.71875,-0.87
303,4.734375,0.96
304,4.75,3.39
305,4.765625,6.38
306,4.78125,9.5
307,4.796875,12.02
308,4.8125,13.25
309,4.828125,12.86
310,4.84375,11.03
311,4.859375,8.42
312,4.875,5.87
313,4.890625,4.03
314,4.90625,3.19
315,4.921875,3.29
316,4.9375,4.02
317,4.953125,5.04
318,4.96875,6.06
319,4.984375,6.93
320,5.0,7.54
321,5.015625,7.81
322,5.03125,7.65
323,5.046875,7.0
324,5.0625,5.84
325,5.078125,4.27
326,5.09375,2.43
327,5.109375,0.44
328,5.125,-1.62
329,5.140625,-3.73
330,5.15625,-5.86
331,5.171875,-7.89
332,5.1875,-9.58
333,5.203125,-10.59
334,5.21875,-10.62
335,5.234375,-9.58
336,5.25,-7.63
337,5.265625,-5.23
338,5.28125,-2.9
339,5.296875,-1.09
340,5.3125,0.0
341,5.328125,0.42
342,5.34375,0.4
343,5.359375,0.19
344,5.375,0.02
345,5.390625,-0.03
346,5.40625,0.03
347,5.421875,0.14
348,5.4375,0.25
349,5.453125,0.34
350,5.46875,0.41
351,5.484375,0.49
352,5.5,0.61
353,5.515625,0.81
354,5.53125,1.16
355,5.546875,1.73
356,5.5625,2.53
357,5.578125,3.49
358,5.59375,4.38
359,5.609375,4.83
360,5.625,4.39
361,5.640625,2.67
362,5.65625,-0.45
363,5.671875,-4.74
364,5.6875,-9.63
365,5.703125,-14.27
366,5.71875,-17.82
367,5.734375,-19.68
368,5.75,-19.6
369,5.765625,-17.84
370,5.78125,-15.03
371,5.796875,-11.95
372,5.8125,-9.26
373,5.828125,-7.24
374,5.84375,-5.67
375,5.859375,-3.94
376,5.875,-1.39
377,5.890625,2.43
378,5.90625,7.55
379,5.921875,13.54
380,5.9375,19.71
381,5.953125,25.26
382,5.96875,29.56
383,5.984375,32.2
384,6.0,33.07
385,6.015625,32.31
386,6.03125,30.3
387,6.046875,27.56
388,6.0625,24.61
389,6.078125,21.86
390,6.09375,19.5
391,6.109375,17.5
392,6.125,15.63
393,6.140625,13.67
394,6.15625,11.48
395,6.171875,9.07
396,6.1875,6.58
397,6.203125,4.28
398,6.21875,2.46
399,6.234375,1.42
400,6.25,1.34
401,6.265625,2.23
402,6.28125,3.94
403,6.296875,6.13
404,6.3125,8.39
405,6.328125,10.33
406,6.34375,11.65
407,6.359375,12.28
408,6.375,12.32
409,6.390625,12.04
410,6.40625,11.78
411,6.421875,11.75
412,6.4375,12.03
413,6.453125,12.49
414,6.46875,12.88
415,6.484375,12.96
416,6.5,12.66
417,6.515625,11.97
418,6.53125,10.98
419,6.546875,9.63
420,6.5625,7.76
421,6.578125,5.12
422,6.59375,1.63
423,6.609375,-2.49
424,6.625,-6.69
425,6.640625,-10.24
426,6.65625,-12.58
427,6.671875,-13.5
428,6.6875,-13.28
429,6.703125,-12.44
430,6.71875,-11.46
431,6.734375,-10.45
432,6.75,-9.15
433,6.765625,-7.06
434,6.78125,-3.85
435,6.796875,0.42
436,6.8125,5.31
437,6.828125,10.21
438,6.84375,14.66
439,6.859375,18.52
440,6.875,21.89
441,6.890625,24.89
442,6.90625,27.4
443,6.921875,29.05
444,6.9375,29.38
445,6.953125,28.11
446,6.96875,25.34
447,6.984375,21.58
448,7.0,17.53
449,7.015625,13.78
450,7.03125,10.59
451,7.046875,7.77
452,7.0625,4.81
453,7.078125,1.12
454,7.09375,-3.72
455,7.109375,-9.73
456,7.125,-16.5
457,7.140625,-23.32
458,7.15625,-29.38
459,7.171875,-34.09
460,7.1875,-37.2
461,7.203125,-38.79
462,7.21875,-39.17
463,7.234375,-38.69
464,7.25,-37.69
465,7.265625,-36.48
466,7.28125,-35.32
467,7.296875,-34.39
468,7.3125,-33.75
469,7.328125,-33.3
470,7.34375,-32.8
471,7.359375,-31.98
472,7.375,-30.65
473,7.390625,-28.75
474,7.40625,-26.34
475,7.421875,-23.53
476,7.4375,-20.4
477,7.453125,-17.04
478,7.46875,-13.59
479,7.484375,-10.25
480,7.5,-7.27
481,7.515625,-4.88
482,7.53125,-3.18
483,7.546875,-2.15
484,7.5625,-1.66
485,7.578125,-1.52
486,7.59375,-1.48
487,7.609375,-1.24
488,7.625,-0.49
489,7.640625,1.02
490,7.65625,3.3
491,7.671875,6.12
492,7.6875,9.09
493,7.703125,11.84
494,7.71875,14.24
495,7.734375,16.44
496,7.75,18.7
497,7.765625,21.15
498,7.78125,23.51
499,7.796875,25.09
500,7.8125,25.02
501,7.828125,22.62
502,7.84375,17.8
503,7.859375,11.2
504,7.875,4.02
505,7.890625,-2.35
506,7.90625,-6.84
507,7.921875,-8.96
508,7.9375,-8.93
509,7.953125,-7.4
510,7.96875,-5.18
511,7.984375,-2.89
512,8.0,-0.87
513,8.015625,0.79
514,8.03125,2.08
515,8.046875,2.96
516,8.0625,3.38
517,8.078125,3.33
518,8.09375,2.94
519,8.109375,2.46
520,8.125,2.18
521,8.140625,2.32
522,8.15625,2.97
523,8.171875,4.05
524,8.1875,5.38
525,8.203125,6.68
526,8.21875,7.61
527,8.234375,7.92
528,8.25,7.44
529,8.265625,6.2
530,8.28125,4.39
531,8.296875,2.29
532,8.3125,0.12
533,8.328125,-2.03
534,8.34375,-4.2
535,8.359375,-6.47
536,8.375,-8.9
537,8.390625,-11.39
538,8.40625,-13.71
539,8.421875,-15.54
540,8.4375,-16.58
541,8.453125,-16.7
542,8.46875,-15.96
543,8.484375,-14.67
544,8.5,-13.17
545,8.515625,-11.64
546,8.53125,-9.94
547,8.546875,-7.63
548,8.5625,-4.2
549,8.578125,0.61
550,8.59375,6.5
551,8.609375,12.71
552,8.625,18.22
553,8.640625,22.16
554,8.65625,24.16
555,8.671875,24.37
556,8.6875,23.35
557,8.703125,21.68
558,8.71875,19.85
559,8.734375,18.05
560,8.75,16.31
561,8.765625,14.5
562,8.78125,12.46
563,8.796875,10.05
564,8.8125,7.2
565,8.828125,4.0
566,8.84375,0.74
567,8.859375,-2.16
568,8.875,-4.25
569,8.890625,-5.32
570,8.90625,-5.42
571,8.921875,-4.86
572,8.9375,-4.06
573,8.953125,-3.39
574,8.96875,-3.06
575,8.984375,-3.11
576,9.0,-3.55
577,9.015625,-4.39
578,9.03125,-5.66
579,9.046875,-7.32
580,9.0625,-9.19
