,secs,meas
0,0.0,-0.0
1,0.015625,-0.0
2,0.03125,-0.0
3,0.046875,-0.0
4,0.0625,-0.0
5,0.078125,-0.0
6,0.09375,-0.0
7,0.109375,-0.0
8,0.125,-0.0
9,0.140625,-0.0
10,0.15625,0.0
11,0.171875,0.01
12,0.1875,0.01
13,0.203125,-0.0
14,0.21875,-0.03
15,0.234375,-0.05
16,0.25,-0.05
17,0.265625,0.0
18,0.28125,0.13
19,0.296875,0.36
20,0.3125,0.66
21,0.328125,1.01
22,0.34375,1.37
23,0.359375,1.72
24,0.375,2.06
25,0.390625,2.4
26,0.40625,2.79
27,0.421875,3.24
28,0.4375,3.79
29,0.453125,4.43
30,0.46875,5.11
31,0.484375,5.77
32,0.5,6.38
33,0.515625,6.93
34,0.53125,7.44
35,0.546875,7.98
36,0.5625,8.6
37,0.578125,9.43
38,0.59375,10.43
39,0.609375,11.5
40,0.625,12.56
41,0.640625,13.52
42,0.65625,14.41
43,0.671875,15.35
44,0.6875,16.54
45,0.703125,18.11
46,0.71875,20.33
47,0.734375,23.06
48,0.75,26.05
49,0.765625,29.03
50,0.78125,31.8
51,0.796875,34.36
52,0.8125,36.97
53,0.828125,40.01
54,0.84375,43.82
55,0.859375,48.88
56,0.875,54.96
57,0.890625,61.64
58,0.90625,68.38
59,0.921875,74.71
60,0.9375,80.55
61,0.953125,86.19
62,0.96875,92.22
63,0.984375,99.23
64,1.0,107.97
65,1.015625,118.24
66,1.03125,129.51
67,1.046875,140.94
68,1.0625,151.79
69,1.078125,161.71
70,1.09375,170.93
71,1.109375,180.53
72,1.125,189.31
73,1.140625,199.94
74,1.15625,213.6
75,1.171875,230.88
76,1.1875,250.72
77,1.203125,269.9
78,1.21875,283.47
79,1.234375,286.07
80,1.25,273.92
81,1.265625,246.22
82,1.28125,205.9
83,1.296875,157.62
84,1.3125,106.41
85,1.328125,55.79
86,1.34375,7.12
87,1.359375,-39.98
88,1.375,-86.52
89,1.390625,-133.25
90,1.40625,-180.35
91,1.421875,-227.23
92,1.4375,-273.09
93,1.453125,-316.27
94,1.46875,-354.07
95,1.484375,-383.1
96,1.5,-400.15
97,1.515625,-403.55
98,1.53125,-393.91
99,1.546875,-374.15
100,1.5625,-348.32
101,1.578125,-320.41
102,1.59375,-293.24
103,1.609375,-268.2
104,1.625,-245.64
105,1.640625,-225.52
106,1.65625,-207.74
107,1.671875,-192.2
108,1.6875,-178.56
109,1.703125,-166.0
110,1.71875,-153.62
111,1.734375,-140.71
112,1.75,-127.14
113,1.765625,-113.42
114,1.78125,-100.56
115,1.796875,-89.62
116,1.8125,-81.22
117,1.828125,-75.35
118,1.84375,-71.34
119,1.859375,-68.23
120,1.875,-65.11
121,1.890625,-61.46
122,1.90625,-57.24
123,1.921875,-52.85
124,1.9375,-48.83
125,1.953125,-45.65
126,1.96875,-43.55
127,1.984375,-42.44
128,2.0,-41.8
129,2.015625,-40.61
130,2.03125,-37.43
131,2.046875,-30.66
132,2.0625,-19.15
133,2.078125,-2.76
134,2.09375,17.3
135,2.109375,38.66
136,2.125,58.51
137,2.140625,74.52
138,2.15625,85.51
139,2.171875,91.6
140,2.1875,93.84
141,2.203125,93.56
142,2.21875,91.8
143,2.234375,89.12
144,2.25,85.76
145,2.265625,81.88
146,2.28125,77.76
147,2.296875,73.8
148,2.3125,70.33
149,2.328125,67.43
150,2.34375,64.85
151,2.359375,62.08
152,2.375,58.63
153,2.390625,54.28
154,2.40625,49.21
155,2.421875,43.98
156,2.4375,39.24
157,2.453125,35.46
158,2.46875,32.66
159,2.484375,30.49
160,2.5,28.38
161,2.515625,25.93
162,2.53125,23.04
163,2.546875,19.96
164,2.5625,17.11
165,2.578125,14.85
166,2.59375,13.36
167,2.609375,12.57
168,2.625,12.26
169,2.640625,12.13
170,2.65625,11.94
171,2.671875,11.5
172,2.6875,10.73
173,2.703125,9.7
174,2.71875,8.59
175,2.734375,7.67
176,2.75,7.22
177,2.765625,7.36
178,2.78125,7.96
179,2.796875,8.68
180,2.8125,9.06
181,2.828125,8.74
182,2.84375,7.59
183,2.859375,5.74
184,2.875,3.54
185,2.890625,1.39
186,2.90625,-0.36
187,2.921875,-1.53
188,2.9375,-2.05
189,2.953125,-1.93
190,2.96875,-1.26
191,2.984375,-0.19
192,3.0,1.11
193,3.015625,2.42
194,3.03125,3.58
195,3.046875,4.51
196,3.0625,5.21
197,3.078125,5.71
198,3.09375,6.06
199,3.109375,6.25
200,3.125,6.25
201,3.140625,6.03
202,3.15625,5.62
203,3.171875,5.04
204,3.1875,4.33
205,3.203125,3.47
206,3.21875,2.47
207,3.234375,1.34
208,3.25,0.17
209,3.265625,-0.91
210,3.28125,-1.8
211,3.296875,-2.48
212,3.3125,-3.03
213,3.328125,-3.6
214,3.34375,-4.26
215,3.359375,-5.03
216,3.375,-5.82
217,3.390625,-6.54
218,3.40625,-7.13
219,3.421875,-7.58
220,3.4375,-7.95
221,3.453125,-8.27
222,3.46875,-8.58
223,3.484375,-8.92
224,3.5,-9.31
225,3.515625,-9.82
226,3.53125,-10.44
227,3.546875,-11.08
228,3.5625,-11.51
229,3.578125,-11.41
230,3.59375,-10.5
231,3.609375,-8.65
232,3.625,-5.95
233,3.640625,-2.67
234,3.65625,0.79
235,3.671875,4.11
236,3.6875,7.05
237,3.703125,9.54
238,3.71875,11.65
239,3.734375,13.46
240,3.75,15.04
241,3.765625,16.41
242,3.78125,17.55
243,3.796875,18.41
244,3.8125,19.01
245,3.828125,19.36
246,3.84375,19.53
247,3.859375,19.61
248,3.875,19.69
249,3.890625,19.84
250,3.90625,20.13
251,3.921875,20.56
252,3.9375,21.06
253,3.953125,21.48
254,3.96875,21.69
255,3.984375,21.71
256,4.0,21.7
257,4.015625,22.02
258,4.03125,23.0
259,4.046875,24.78
260,4.0625,27.12
261,4.078125,29.49
262,4.09375,31.3
263,4.109375,32.22
264,4.125,32.48
265,4.140625,32.78
266,4.15625,34.06
267,4.171875,36.98
268,4.1875,41.59
269,4.203125,47.22
270,4.21875,52.8
271,4.234375,57.29
272,4.25,60.28
273,4.265625,62.13
274,4.28125,63.76
275,4.296875,66.19
276,4.3125,70.08
277,4.328125,75.4
278,4.34375,81.36
279,4.359375,86.48
280,4.375,89.01
281,4.390625,87.44
282,4.40625,81.19
283,4.421875,71.02
284,4.4375,59.1
285,4.453125,48.44
286,4.46875,41.92
287,4.484375,41.3
288,4.5,46.48
289,4.515625,55.17
290,4.53125,63.25
291,4.546875,65.71
292,4.5625,58.1
293,4.578125,38.2
294,4.59375,7.11
295,4.609375,-30.67
296,4.625,-68.5
297,4.640625,-99.85
298,4.65625,-120.46
299,4.671875,-129.5
300,4.6875,-129.16
301,4.703125,-123.08
302,4.71875,-114.37
303,4.734375,-104.84
304,4.75,-95.11
305,4.765625,-85.51
306,4.78125,-76.87
307,4.796875,-70.39
308,4.8125,-66.97
309,4.828125,-66.41
310,4.84375,-67.26
311,4.859375,-67.38
312,4.875,-64.93
313,4.890625,-59.17
314,4.90625,-50.68
315,4.921875,-41.09
316,4.9375,-32.24
317,4.953125,-25.48
318,4.96875,-21.18
319,4.984375,-18.74
320,5.0,-16.92
321,5.015625,-14.45
322,5.03125,-10.56
323,5.046875,-5.25
324,5.0625,0.71
325,5.078125,6.09
326,5.09375,9.59
327,5.109375,10.3
328,5.125,7.98
329,5.140625,3.2
330,5.15625,-2.9
331,5.171875,-8.89
332,5.1875,-13.57
333,5.203125,-16.29
334,5.21875,-17.11
335,5.234375,-16.64
336,5.25,-15.62
337,5.265625,-14.62
338,5.28125,-13.78
339,5.296875,-12.91
340,5.3125,-11.77
341,5.328125,-10.31
342,5.34375,-8.75
343,5.359375,-7.45
344,5.375,-6.7
345,5.390625,-6.5
346,5.40625,-6.6
347,5.421875,-6.59
348,5.4375,-6.19
349,5.453125,-5.33
350,5.46875,-4.21
351,5.484375,-3.2
352,5.5,-2.62
353,5.515625,-2.62
354,5.53125,-3.09
355,5.546875,-3.72
356,5.5625,-4.2
357,5.578125,-4.28
358,5.59375,-3.92
359,5.609375,-3.21
360,5.625,-2.36
361,5.640625,-1.54
362,5.65625,-0.89
363,5.671875,-0.45
364,5.6875,-0.17
365,5.703125,0.04
366,5.71875,0.24
367,5.734375,0.48
368,5.75,0.76
369,5.765625,1.04
370,5.78125,1.29
371,5.796875,1.49
372,5.8125,1.64
373,5.828125,1.78
374,5.84375,1.91
375,5.859375,2.03
376,5.875,2.06
377,5.890625,1.96
378,5.90625,1.69
379,5.921875,1.21
380,5.9375,0.56
381,5.953125,-0.18
382,5.96875,-0.92
383,5.984375,-1.53
384,6.0,-1.92
385,6.015625,-2.05
386,6.03125,-1.95
387,6.046875,-1.7
388,6.0625,-1.42
389,6.078125,-1.17
390,6.09375,-0.99
391,6.109375,-0.87
392,6.125,-0.8
393,6.140625,-0.75
394,6.15625,-0.7
395,6.171875,-0.64
396,6.1875,-0.57
397,6.203125,-0.49
398,6.21875,-0.44
399,6.234375,-0.43
400,6.25,-0.48
401,6.265625,-0.55
402,6.28125,-0.59
403,6.296875,-0.55
404,6.3125,-0.46
405,6.328125,-0.35
406,6.34375,-0.3
407,6.359375,-0.34
408,6.375,-0.43
409,6.390625,-0.52
410,6.40625,-0.54
411,6.421875,-0.47
412,6.4375,-0.34
413,6.453125,-0.22
414,6.46875,-0.14
415,6.484375,-0.12
416,6.5,-0.14
417,6.515625,-0.15
418,6.53125,-0.1
419,6.546875,0.05
420,6.5625,0.32
421,6.578125,0.69
422,6.59375,1.11
423,6.609375,1.52
424,6.625,1.87
425,6.640625,2.1
426,6.65625,2.22
427,6.671875,2.21
428,6.6875,2.12
429,6.703125,1.96
430,6.71875,1.79
431,6.734375,1.63
432,6.75,1.53
433,6.765625,1.48
434,6.78125,1.46
435,6.796875,1.45
436,6.8125,1.44
437,6.828125,1.45
438,6.84375,1.53
439,6.859375,1.7
440,6.875,1.93
441,6.890625,2.15
442,6.90625,2.25
443,6.921875,2.13
444,6.9375,1.79
445,6.953125,1.31
446,6.96875,0.81
447,6.984375,0.39
448,7.0,0.14
449,7.015625,0.03
450,7.03125,0.04
451,7.046875,0.09
452,7.0625,0.16
453,7.078125,0.26
454,7.09375,0.42
455,7.109375,0.66
456,7.125,0.94
457,7.140625,1.18
458,7.15625,1.28
459,7.171875,1.15
460,7.1875,0.77
461,7.203125,0.2
462,7.21875,-0.41
463,7.234375,-0.91
464,7.25,-1.17
465,7.265625,-1.17
466,7.28125,-0.97
467,7.296875,-0.72
468,7.3125,-0.52
469,7.328125,-0.46
470,7.34375,-0.51
471,7.359375,-0.61
472,7.375,-0.66
473,7.390625,-0.6
474,7.40625,-0.42
475,7.421875,-0.17
476,7.4375,0.09
477,7.453125,0.32
478,7.46875,0.49
479,7.484375,0.61
480,7.5,0.7
481,7.515625,0.77
482,7.53125,0.79
483,7.546875,0.72
484,7.5625,0.54
485,7.578125,0.25
486,7.59375,-0.12
487,7.609375,-0.47
488,7.625,-0.73
489,7.640625,-0.85
490,7.65625,-0.79
491,7.671875,-0.57
492,7.6875,-0.26
493,7.703125,0.06
494,7.71875,0.33
495,7.734375,0.48
496,7.75,0.51
497,7.765625,0.49
498,7.78125,0.5
499,7.796875,0.62
500,7.8125,0.86
501,7.828125,1.15
502,7.84375,1.38
503,7.859375,1.43
504,7.875,1.26
505,7.890625,0.93
506,7.90625,0.54
507,7.921875,0.19
508,7.9375,-0.05
509,7.953125,-0.19
510,7.96875,-0.27
511,7.984375,-0.3
512,8.0,-0.29
513,8.015625,-0.21
514,8.03125,-0.11
515,8.046875,-0.03
516,8.0625,-0.04
517,8.078125,-0.18
518,8.09375,-0.4
519,8.109375,-0.6
520,8.125,-0.67
521,8.140625,-0.59
522,8.15625,-0.38
523,8.171875,-0.14
524,8.1875,0.08
525,8.203125,0.26
526,8.21875,0.42
527,8.234375,0.57
528,8.25,0.69
529,8.265625,0.73
530,8.28125,0.66
531,8.296875,0.49
532,8.3125,0.3
533,8.328125,0.17
534,8.34375,0.14
535,8.359375,0.18
536,8.375,0.21
537,8.390625,0.13
538,8.40625,-0.05
539,8.421875,-0.27
540,8.4375,-0.41
541,8.453125,-0.39
542,8.46875,-0.22
543,8.484375,-0.01
544,8.5,0.16
545,8.515625,0.23
546,8.53125,0.23
547,8.546875,0.22
548,8.5625,0.21
549,8.578125,0.19
550,8.59375,0.07
551,8.609375,-0.15
552,8.625,-0.41
553,8.640625,-0.58
554,8.65625,-0.54
555,8.671875,-0.29
556,8.6875,0.09
557,8.703125,0.43
558,8.71875,0.59
559,8.734375,0.54
560,8.75,0.38
561,8.765625,0.21
562,8.78125,0.14
563,8.796875,0.19
564,8.8125,0.32
565,8.828125,0.47
566,8.84375,0.58
567,8.859375,0.64
568,8.875,0.63
569,8.890625,0.58
570,8.90625,0.47
571,8.921875,0.31
572,8.9375,0.08
573,8.953125,-0.18
574,8.96875,-0.45
575,8.984375,-0.66
576,9.0,-0.77
577,9.015625,-0.78
578,9.03125,-0.72
579,9.046875,-0.64
580,9.0625,-0.6
581,9.078125,-0.58
