,secs,meas
0,0.0,-0.0
1,0.015625,-0.0
2,0.03125,-0.0
3,0.046875,-0.0
4,0.0625,-0.0
5,0.078125,-0.0
6,0.09375,-0.0
7,0.109375,-0.0
8,0.125,-0.0
9,0.140625,-0.0
10,0.15625,0.0
11,0.171875,0.01
12,0.1875,0.01
13,0.203125,-0.0
14,0.21875,-0.03
15,0.234375,-0.05
16,0.25,-0.05
17,0.265625,0.0
18,0.28125,0.13
19,0.296875,0.36
20,0.3125,0.66
21,0.328125,1.01
22,0.34375,1.37
23,0.359375,1.72
24,0.375,2.06
25,0.390625,2.4
26,0.40625,2.79
27,0.421875,3.24
28,0.4375,3.8
29,0.453125,4.42
30,0.46875,5.06
31,0.484375,5.66
32,0.5,6.2
33,0.515625,6.68
34,0.53125,7.15
35,0.546875,7.68
36,0.5625,8.31
37,0.578125,9.14
38,0.59375,10.09
39,0.609375,11.04
40,0.625,11.88
41,0.640625,12.56
42,0.65625,13.14
43,0.671875,13.76
44,0.6875,14.65
45,0.703125,15.96
46,0.71875,17.91
47,0.734375,20.32
48,0.75,22.9
49,0.765625,25.38
50,0.78125,27.58
51,0.796875,29.57
52,0.8125,31.68
53,0.828125,34.32
54,0.84375,37.81
55,0.859375,42.54
56,0.875,48.15
57,0.890625,54.1
58,0.90625,59.83
59,0.921875,64.97
60,0.9375,69.58
61,0.953125,74.14
62,0.96875,79.34
63,0.984375,85.71
64,1.0,93.76
65,1.015625,103.0
66,1.03125,112.62
67,1.046875,121.73
68,1.0625,129.77
69,1.078125,136.75
70,1.09375,143.3
71,1.109375,150.75
72,1.125,157.77
73,1.140625,166.64
74,1.15625,177.95
75,1.171875,191.79
76,1.1875,206.97
77,1.203125,220.57
78,1.21875,228.25
79,1.234375,225.36
80,1.25,208.53
81,1.265625,176.87
82,1.28125,132.76
83,1.296875,80.05
84,1.3125,23.07
85,1.328125,-34.94
86,1.34375,-92.44
87,1.359375,-149.16
88,1.375,-205.23
89,1.390625,-260.37
90,1.40625,-313.74
91,1.421875,-363.87
92,1.4375,-409.83
93,1.453125,-450.91
94,1.46875,-486.5
95,1.484375,-515.74
96,1.5,-537.23
97,1.515625,-549.22
98,1.53125,-549.96
99,1.546875,-538.37
100,1.5625,-514.21
101,1.578125,-478.67
102,1.59375,-433.88
103,1.609375,-382.45
104,1.625,-327.02
105,1.640625,-269.84
106,1.65625,-212.63
107,1.671875,-156.66
108,1.6875,-102.95
109,1.703125,-52.37
110,1.71875,-5.9
111,1.734375,35.58
112,1.75,71.43
113,1.765625,101.35
114,1.78125,125.5
115,1.796875,144.38
116,1.8125,158.69
117,1.828125,169.15
118,1.84375,176.37
119,1.859375,180.75
120,1.875,182.57
121,1.890625,182.07
122,1.90625,179.51
123,1.921875,175.23
124,1.9375,169.65
125,1.953125,163.18
126,1.96875,156.15
127,1.984375,148.81
128,2.0,141.3
129,2.015625,133.69
130,2.03125,126.02
131,2.046875,118.33
132,2.0625,110.69
133,2.078125,103.16
134,2.09375,95.8
135,2.109375,88.68
136,2.125,81.83
137,2.140625,75.25
138,2.15625,68.95
139,2.171875,62.95
140,2.1875,57.25
141,2.203125,51.86
142,2.21875,46.78
143,2.234375,42.03
144,2.25,37.59
145,2.265625,33.45
146,2.28125,29.61
147,2.296875,26.07
148,2.3125,22.81
149,2.328125,19.83
150,2.34375,17.11
151,2.359375,14.67
152,2.375,12.48
153,2.390625,10.54
154,2.40625,8.83
155,2.421875,7.35
156,2.4375,6.07
157,2.453125,4.97
158,2.46875,4.05
159,2.484375,3.27
160,2.5,2.62
161,2.515625,2.09
162,2.53125,1.65
163,2.546875,1.3
164,2.5625,1.01
165,2.578125,0.79
166,2.59375,0.61
167,2.609375,0.48
168,2.625,0.37
169,2.640625,0.29
170,2.65625,0.24
171,2.671875,0.2
172,2.6875,0.18
173,2.703125,0.17
174,2.71875,0.17
175,2.734375,0.19
176,2.75,0.21
177,2.765625,0.23
178,2.78125,0.26
179,2.796875,0.3
180,2.8125,0.34
181,2.828125,0.38
182,2.84375,0.43
183,2.859375,0.47
184,2.875,0.52
185,2.890625,0.57
186,2.90625,0.62
187,2.921875,0.68
188,2.9375,0.74
189,2.953125,0.8
190,2.96875,0.86
191,2.984375,0.94
192,3.0,1.02
193,3.015625,1.11
194,3.03125,1.21
195,3.046875,1.32
196,3.0625,1.45
197,3.078125,1.59
198,3.09375,1.75
199,3.109375,1.93
200,3.125,2.12
201,3.140625,2.34
202,3.15625,2.58
203,3.171875,2.85
204,3.1875,3.14
205,3.203125,3.46
206,3.21875,3.82
207,3.234375,4.21
208,3.25,4.63
209,3.265625,5.09
210,3.28125,5.59
211,3.296875,6.12
212,3.3125,6.69
213,3.328125,7.31
214,3.34375,7.97
215,3.359375,8.67
216,3.375,9.41
217,3.390625,10.2
218,3.40625,11.04
219,3.421875,11.94
220,3.4375,12.89
221,3.453125,13.89
222,3.46875,14.92
223,3.484375,15.97
224,3.5,17.04
225,3.515625,18.12
226,3.53125,19.23
227,3.546875,20.36
228,3.5625,21.5
229,3.578125,22.56
230,3.59375,23.45
231,3.609375,23.99
232,3.625,24.04
233,3.640625,23.46
234,3.65625,22.18
235,3.671875,20.17
236,3.6875,17.48
237,3.703125,14.18
238,3.71875,10.35
239,3.734375,6.1
240,3.75,1.57
241,3.765625,-3.1
242,3.78125,-7.74
243,3.796875,-12.13
244,3.8125,-16.03
245,3.828125,-19.24
246,3.84375,-21.6
247,3.859375,-23.11
248,3.875,-23.91
249,3.890625,-24.23
250,3.90625,-24.32
251,3.921875,-24.38
252,3.9375,-24.44
253,3.953125,-24.38
254,3.96875,-24.04
255,3.984375,-23.27
256,4.0,-22.12
257,4.015625,-20.82
258,4.03125,-19.75
259,4.046875,-19.26
260,4.0625,-19.54
261,4.078125,-20.43
262,4.09375,-21.51
263,4.109375,-22.27
264,4.125,-22.33
265,4.140625,-21.64
266,4.15625,-20.56
267,4.171875,-19.74
268,4.1875,-19.77
269,4.203125,-21.0
270,4.21875,-23.25
271,4.234375,-25.92
272,4.25,-28.29
273,4.265625,-29.79
274,4.28125,-30.28
275,4.296875,-30.09
276,4.3125,-29.8
277,4.328125,-30.11
278,4.34375,-31.68
279,4.359375,-35.04
280,4.375,-40.44
281,4.390625,-47.44
282,4.40625,-54.54
283,4.421875,-59.18
284,4.4375,-58.43
285,4.453125,-50.16
286,4.46875,-34.19
287,4.484375,-12.76
288,4.5,10.15
289,4.515625,30.3
290,4.53125,44.69
291,4.546875,52.48
292,4.5625,54.67
293,4.578125,53.19
294,4.59375,49.84
295,4.609375,45.66
296,4.625,41.07
297,4.640625,36.34
298,4.65625,31.88
299,4.671875,28.25
300,4.6875,25.87
301,4.703125,24.63
302,4.71875,23.89
303,4.734375,22.81
304,4.75,20.64
305,4.765625,17.07
306,4.78125,12.26
307,4.796875,6.69
308,4.8125,0.91
309,4.828125,-4.74
310,4.84375,-10.19
311,4.859375,-15.63
312,4.875,-21.25
313,4.890625,-27.09
314,4.90625,-32.79
315,4.921875,-37.65
316,4.9375,-40.74
317,4.953125,-41.18
318,4.96875,-38.53
319,4.984375,-32.89
320,5.0,-24.96
321,5.015625,-15.83
322,5.03125,-6.62
323,5.046875,1.84
324,5.0625,9.24
325,5.078125,15.71
326,5.09375,21.61
327,5.109375,27.25
328,5.125,32.59
329,5.140625,37.28
330,5.15625,40.84
331,5.171875,42.85
332,5.1875,43.31
333,5.203125,42.6
334,5.21875,41.32
335,5.234375,40.04
336,5.25,39.03
337,5.265625,38.22
338,5.28125,37.2
339,5.296875,35.52
340,5.3125,32.81
341,5.328125,28.98
342,5.34375,24.19
343,5.359375,18.72
344,5.375,12.93
345,5.390625,7.11
346,5.40625,1.41
347,5.421875,-4.07
348,5.4375,-9.35
349,5.453125,-14.51
350,5.46875,-19.76
351,5.484375,-25.42
352,5.5,-31.74
353,5.515625,-38.77
354,5.53125,-46.09
355,5.546875,-52.76
356,5.5625,-57.56
357,5.578125,-59.35
358,5.59375,-57.46
359,5.609375,-52.03
360,5.625,-43.92
361,5.640625,-34.39
362,5.65625,-24.65
363,5.671875,-15.47
364,5.6875,-7.01
365,5.703125,0.94
366,5.71875,8.7
367,5.734375,16.23
368,5.75,23.18
369,5.765625,28.95
370,5.78125,33.07
371,5.796875,35.42
372,5.8125,36.24
373,5.828125,36.08
374,5.84375,35.46
375,5.859375,34.66
376,5.875,33.74
377,5.890625,32.58
378,5.90625,31.03
379,5.921875,29.0
380,5.9375,26.54
381,5.953125,23.68
382,5.96875,20.49
383,5.984375,17.02
384,6.0,13.35
385,6.015625,9.59
386,6.03125,5.86
387,6.046875,2.18
388,6.0625,-1.56
389,6.078125,-5.56
390,6.09375,-10.09
391,6.109375,-15.34
392,6.125,-21.26
393,6.140625,-27.52
394,6.15625,-33.43
395,6.171875,-38.04
396,6.1875,-40.44
397,6.203125,-40.0
398,6.21875,-36.66
399,6.234375,-30.9
400,6.25,-23.58
401,6.265625,-15.6
402,6.28125,-7.64
403,6.296875,-0.06
404,6.3125,6.96
405,6.328125,13.26
406,6.34375,18.6
407,6.359375,22.66
408,6.375,25.24
409,6.390625,26.35
410,6.40625,26.3
411,6.421875,25.59
412,6.4375,24.75
413,6.453125,24.13
414,6.46875,23.85
415,6.484375,23.73
416,6.5,23.41
417,6.515625,22.53
418,6.53125,20.8
419,6.546875,18.22
420,6.5625,15.03
421,6.578125,11.62
422,6.59375,8.34
423,6.609375,5.34
424,6.625,2.41
425,6.640625,-0.85
426,6.65625,-4.93
427,6.671875,-10.13
428,6.6875,-16.4
429,6.703125,-23.29
430,6.71875,-30.01
431,6.734375,-35.56
432,6.75,-38.97
433,6.765625,-39.5
434,6.78125,-36.91
435,6.796875,-31.54
436,6.8125,-24.23
437,6.828125,-16.08
438,6.84375,-8.08
439,6.859375,-0.85
440,6.875,5.42
441,6.890625,10.85
442,6.90625,15.61
443,6.921875,19.74
444,6.9375,23.12
445,6.953125,25.64
446,6.96875,27.3
447,6.984375,28.26
448,7.0,28.77
449,7.015625,28.99
450,7.03125,28.93
451,7.046875,28.47
452,7.0625,27.5
453,7.078125,25.99
454,7.09375,24.02
455,7.109375,21.71
456,7.125,19.09
457,7.140625,16.16
458,7.15625,12.88
459,7.171875,9.28
460,7.1875,5.43
461,7.203125,1.47
462,7.21875,-2.51
463,7.234375,-6.56
464,7.25,-10.89
465,7.265625,-15.77
466,7.28125,-21.45
467,7.296875,-28.05
468,7.3125,-35.54
469,7.328125,-43.6
470,7.34375,-51.6
471,7.359375,-58.68
472,7.375,-63.75
473,7.390625,-65.86
474,7.40625,-64.39
475,7.421875,-59.34
476,7.4375,-51.35
477,7.453125,-41.53
478,7.46875,-31.18
479,7.484375,-21.39
480,7.5,-12.82
481,7.515625,-5.67
482,7.53125,0.24
483,7.546875,5.19
484,7.5625,9.44
485,7.578125,13.06
486,7.59375,15.95
487,7.609375,18.01
488,7.625,19.11
489,7.640625,19.18
490,7.65625,18.21
491,7.671875,16.24
492,7.6875,13.35
493,7.703125,9.68
494,7.71875,5.47
495,7.734375,1.02
496,7.75,-3.48
497,7.765625,-7.94
498,7.78125,-12.51
499,7.796875,-17.49
500,7.8125,-23.24
501,7.828125,-29.98
502,7.84375,-37.56
503,7.859375,-45.54
504,7.875,-53.16
505,7.890625,-59.65
506,7.90625,-64.37
507,7.921875,-67.02
508,7.9375,-67.67
509,7.953125,-66.67
510,7.96875,-64.48
511,7.984375,-61.51
512,8.0,-57.94
513,8.015625,-53.61
514,8.03125,-48.0
515,8.046875,-40.43
516,8.0625,-30.23
517,8.078125,-17.14
518,8.09375,-1.53
519,8.109375,15.51
520,8.125,32.4
521,8.140625,47.49
522,8.15625,59.59
523,8.171875,68.3
524,8.1875,74.01
525,8.203125,77.52
526,8.21875,79.61
527,8.234375,80.75
528,8.25,81.02
529,8.265625,80.31
530,8.28125,78.6
531,8.296875,76.1
532,8.3125,73.23
533,8.328125,70.39
534,8.34375,67.78
535,8.359375,65.28
536,8.375,62.63
537,8.390625,59.55
538,8.40625,55.98
539,8.421875,52.02
540,8.4375,47.87
541,8.453125,43.57
542,8.46875,39.08
543,8.484375,34.3
544,8.5,29.16
545,8.515625,23.7
546,8.53125,18.06
547,8.546875,12.32
548,8.5625,6.5
549,8.578125,0.54
550,8.59375,-5.63
551,8.609375,-12.02
552,8.625,-18.58
553,8.640625,-25.12
554,8.65625,-31.23
555,8.671875,-36.24
556,8.6875,-39.26
557,8.703125,-39.47
558,8.71875,-36.45
559,8.734375,-30.48
560,8.75,-22.5
561,8.765625,-13.8
562,8.78125,-5.51
563,8.796875,1.68
564,8.8125,7.62
565,8.828125,12.44
566,8.84375,16.34
567,8.859375,19.42
568,8.875,21.76
569,8.890625,23.47
570,8.90625,24.76
571,8.921875,25.85
572,8.9375,26.84
573,8.953125,27.67
574,8.96875,28.18
575,8.984375,28.25
576,9.0,27.88
577,9.015625,27.15
578,9.03125,26.17
579,9.046875,24.97
580,9.0625,23.53
581,9.078125,21.76
582,9.09375,19.54
583,9.109375,16.78
584,9.125,13.48
585,9.140625,9.68
