,secs,meas
0,0.0,-0.0
1,0.015625,-0.0
2,0.03125,-0.0
3,0.046875,-0.0
4,0.0625,-0.0
5,0.078125,-0.0
6,0.09375,-0.0
7,0.109375,-0.0
8,0.125,-0.0
9,0.140625,-0.0
10,0.15625,0.0
11,0.171875,0.01
12,0.1875,0.01
13,0.203125,-0.0
14,0.21875,-0.03
15,0.234375,-0.05
16,0.25,-0.05
17,0.265625,0.0
18,0.28125,0.13
19,0.296875,0.36
20,0.3125,0.66
21,0.328125,1.01
22,0.34375,1.37
23,0.359375,1.72
24,0.375,2.06
25,0.390625,2.4
26,0.40625,2.79
27,0.421875,3.24
28,0.4375,3.8
29,0.453125,4.42
30,0.46875,5.06
31,0.484375,5.66
32,0.5,6.2
33,0.515625,6.68
34,0.53125,7.15
35,0.546875,7.68
36,0.5625,8.31
37,0.578125,9.14
38,0.59375,10.09
39,0.609375,11.04
40,0.625,11.88
41,0.640625,12.56
42,0.65625,13.14
43,0.671875,13.76
44,0.6875,14.65
45,0.703125,15.96
46,0.71875,17.91
47,0.734375,20.32
48,0.75,22.9
49,0.765625,25.38
50,0.78125,27.58
51,0.796875,29.57
52,0.8125,31.68
53,0.828125,34.32
54,0.84375,37.81
55,0.859375,42.54
56,0.875,48.15
57,0.890625,54.1
58,0.90625,59.83
59,0.921875,64.97
60,0.9375,69.58
61,0.953125,74.14
62,0.96875,79.34
63,0.984375,85.71
64,1.0,93.76
65,1.015625,103.0
66,1.03125,112.62
67,1.046875,121.73
68,1.0625,129.77
69,1.078125,136.75
70,1.09375,143.3
71,1.109375,150.75
72,1.125,157.77
73,1.140625,166.64
74,1.15625,177.95
75,1.171875,191.79
76,1.1875,206.97
77,1.203125,220.57
78,1.21875,228.25
79,1.234375,225.36
80,1.25,208.53
81,1.265625,176.87
82,1.28125,132.76
83,1.296875,80.05
84,1.3125,23.07
85,1.328125,-34.94
86,1.34375,-92.44
87,1.359375,-149.16
88,1.375,-205.23
89,1.390625,-260.37
90,1.40625,-313.74
91,1.421875,-363.87
92,1.4375,-409.83
93,1.453125,-450.91
94,1.46875,-486.5
95,1.484375,-515.74
96,1.5,-537.23
97,1.515625,-549.22
98,1.53125,-549.96
99,1.546875,-538.37
100,1.5625,-514.21
101,1.578125,-478.67
102,1.59375,-433.88
103,1.609375,-382.45
104,1.625,-327.02
105,1.640625,-269.84
106,1.65625,-212.63
107,1.671875,-156.66
108,1.6875,-102.95
109,1.703125,-52.37
110,1.71875,-5.9
111,1.734375,35.58
112,1.75,71.43
113,1.765625,101.35
114,1.78125,125.5
115,1.796875,144.38
116,1.8125,158.69
117,1.828125,169.15
118,1.84375,176.37
119,1.859375,180.75
120,1.875,182.57
121,1.890625,182.07
122,1.90625,179.51
123,1.921875,175.23
124,1.9375,169.65
125,1.953125,163.18
126,1.96875,156.15
127,1.984375,148.81
128,2.0,141.3
129,2.015625,133.69
130,2.03125,126.02
131,2.046875,118.33
132,2.0625,110.69
133,2.078125,103.16
134,2.09375,95.8
135,2.109375,88.68
136,2.125,81.83
137,2.140625,75.25
138,2.15625,68.95
139,2.171875,62.95
140,2.1875,57.25
141,2.203125,51.86
142,2.21875,46.78
143,2.234375,42.03
144,2.25,37.59
145,2.265625,33.45
146,2.28125,29.61
147,2.296875,26.07
148,2.3125,22.81
149,2.328125,19.83
150,2.34375,17.11
151,2.359375,14.67
152,2.375,12.48
153,2.390625,10.54
154,2.40625,8.83
155,2.421875,7.35
156,2.4375,6.07
157,2.453125,4.97
158,2.46875,4.05
159,2.484375,3.27
160,2.5,2.62
161,2.515625,2.09
162,2.53125,1.65
163,2.546875,1.3
164,2.5625,1.01
165,2.578125,0.79
166,2.59375,0.61
167,2.609375,0.48
168,2.625,0.37
169,2.640625,0.29
170,2.65625,0.24
171,2.671875,0.2
172,2.6875,0.17
173,2.703125,0.16
174,2.71875,0.17
175,2.734375,0.18
176,2.75,0.2
177,2.765625,0.22
178,2.78125,0.25
179,2.796875,0.29
180,2.8125,0.33
181,2.828125,0.38
182,2.84375,0.42
183,2.859375,0.46
184,2.875,0.51
185,2.890625,0.56
186,2.90625,0.61
187,2.921875,0.67
188,2.9375,0.73
189,2.953125,0.79
190,2.96875,0.85
191,2.984375,0.93
192,3.0,1.01
193,3.015625,1.09
194,3.03125,1.19
195,3.046875,1.3
196,3.0625,1.42
197,3.078125,1.56
198,3.09375,1.72
199,3.109375,1.89
200,3.125,2.08
201,3.140625,2.29
202,3.15625,2.53
203,3.171875,2.79
204,3.1875,3.08
205,3.203125,3.39
206,3.21875,3.74
207,3.234375,4.12
208,3.25,4.54
209,3.265625,4.99
210,3.28125,5.48
211,3.296875,6.0
212,3.3125,6.57
213,3.328125,7.18
214,3.34375,7.83
215,3.359375,8.52
216,3.375,9.26
217,3.390625,10.05
218,3.40625,10.88
219,3.421875,11.76
220,3.4375,12.69
221,3.453125,13.65
222,3.46875,14.69
223,3.484375,15.78
224,3.5,16.93
225,3.515625,18.15
226,3.53125,19.42
227,3.546875,20.71
228,3.5625,21.98
229,3.578125,23.16
230,3.59375,24.16
231,3.609375,24.87
232,3.625,25.16
233,3.640625,24.9
234,3.65625,24.0
235,3.671875,22.39
236,3.6875,20.04
237,3.703125,16.99
238,3.71875,13.29
239,3.734375,9.1
240,3.75,4.6
241,3.765625,-0.01
242,3.78125,-4.5
243,3.796875,-8.65
244,3.8125,-12.28
245,3.828125,-15.25
246,3.84375,-17.49
247,3.859375,-18.99
248,3.875,-19.8
249,3.890625,-20.01
250,3.90625,-19.74
251,3.921875,-19.06
252,3.9375,-18.07
253,3.953125,-16.82
254,3.96875,-15.37
255,3.984375,-13.77
256,4.0,-12.07
257,4.015625,-10.31
258,4.03125,-8.56
259,4.046875,-6.86
260,4.0625,-5.22
261,4.078125,-3.61
262,4.09375,-1.96
263,4.109375,-0.26
264,4.125,1.55
265,4.140625,3.47
266,4.15625,5.52
267,4.171875,7.55
268,4.1875,9.51
269,4.203125,11.38
270,4.21875,13.24
271,4.234375,15.2
272,4.25,17.32
273,4.265625,19.64
274,4.28125,22.12
275,4.296875,24.72
276,4.3125,27.09
277,4.328125,29.06
278,4.34375,30.68
279,4.359375,32.11
280,4.375,33.61
281,4.390625,35.35
282,4.40625,37.42
283,4.421875,39.75
284,4.4375,42.25
285,4.453125,44.29
286,4.46875,45.62
287,4.484375,46.24
288,4.5,46.45
289,4.515625,46.65
290,4.53125,47.13
291,4.546875,48.04
292,4.5625,49.2
293,4.578125,50.36
294,4.59375,50.48
295,4.609375,48.91
296,4.625,45.31
297,4.640625,39.57
298,4.65625,31.77
299,4.671875,21.79
300,4.6875,9.13
301,4.703125,-7.62
302,4.71875,-25.74
303,4.734375,-45.2
304,4.75,-66.79
305,4.765625,-91.73
306,4.78125,-120.82
307,4.796875,-153.32
308,4.8125,-186.4
309,4.828125,-215.26
310,4.84375,-234.6
311,4.859375,-240.5
312,4.875,-232.87
313,4.890625,-214.98
314,4.90625,-192.42
315,4.921875,-171.13
316,4.9375,-155.38
317,4.953125,-146.89
318,4.96875,-144.81
319,4.984375,-146.45
320,5.0,-147.94
321,5.015625,-145.42
322,5.03125,-134.96
323,5.046875,-113.7
324,5.0625,-81.14
325,5.078125,-39.97
326,5.09375,4.21
327,5.109375,44.64
328,5.125,75.76
329,5.140625,95.2
330,5.15625,103.97
331,5.171875,105.97
332,5.1875,105.84
333,5.203125,106.99
334,5.21875,110.43
335,5.234375,114.69
336,5.25,116.76
337,5.265625,113.57
338,5.28125,103.32
339,5.296875,86.27
340,5.3125,65.08
341,5.328125,44.02
342,5.34375,27.53
343,5.359375,18.67
344,5.375,18.02
345,5.390625,23.59
346,5.40625,31.6
347,5.421875,37.96
348,5.4375,39.47
349,5.453125,34.66
350,5.46875,23.77
351,5.484375,8.28
352,5.5,-9.83
353,5.515625,-28.63
354,5.53125,-46.62
355,5.546875,-62.94
356,5.5625,-77.53
357,5.578125,-90.9
358,5.59375,-103.78
359,5.609375,-116.28
360,5.625,-127.11
361,5.640625,-133.34
362,5.65625,-131.03
363,5.671875,-116.63
364,5.6875,-88.83
365,5.703125,-49.66
366,5.71875,-4.41
367,5.734375,39.9
368,5.75,76.74
369,5.765625,102.11
370,5.78125,115.25
371,5.796875,118.21
372,5.8125,114.46
373,5.828125,107.41
374,5.84375,99.66
375,5.859375,92.69
376,5.875,87.27
377,5.890625,83.65
378,5.90625,81.78
379,5.921875,81.31
380,5.9375,81.6
381,5.953125,81.91
382,5.96875,81.59
383,5.984375,80.33
384,6.0,78.23
385,6.015625,75.71
386,6.03125,73.28
387,6.046875,71.37
388,6.0625,70.12
389,6.078125,69.21
390,6.09375,67.94
391,6.109375,65.32
392,6.125,60.44
393,6.140625,52.68
394,6.15625,41.86
395,6.171875,28.14
396,6.1875,11.86
397,6.203125,-6.49
398,6.21875,-26.04
399,6.234375,-45.12
400,6.25,-61.19
401,6.265625,-71.08
402,6.28125,-72.16
403,6.296875,-63.44
404,6.3125,-46.36
405,6.328125,-24.55
406,6.34375,-2.61
407,6.359375,15.47
408,6.375,27.57
409,6.390625,33.67
410,6.40625,35.22
411,6.421875,34.05
412,6.4375,31.45
413,6.453125,27.93
414,6.46875,23.49
415,6.484375,18.27
416,6.5,12.89
417,6.515625,8.44
418,6.53125,5.95
419,6.546875,5.81
420,6.5625,7.4
421,6.578125,9.22
422,6.59375,9.49
423,6.609375,6.99
424,6.625,1.69
425,6.640625,-5.22
426,6.65625,-11.86
427,6.671875,-16.63
428,6.6875,-18.99
429,6.703125,-19.78
430,6.71875,-20.75
431,6.734375,-23.82
432,6.75,-30.3
433,6.765625,-40.38
434,6.78125,-53.09
435,6.796875,-66.29
436,6.8125,-77.01
437,6.828125,-82.04
438,6.84375,-78.7
439,6.859375,-65.94
440,6.875,-44.98
441,6.890625,-19.3
442,6.90625,6.41
443,6.921875,27.81
444,6.9375,42.42
445,6.953125,50.19
446,6.96875,52.98
447,6.984375,53.27
448,7.0,52.9
449,7.015625,52.5
450,7.03125,51.69
451,7.046875,49.96
452,7.0625,47.29
453,7.078125,44.37
454,7.09375,42.14
455,7.109375,41.23
456,7.125,41.42
457,7.140625,41.62
458,7.15625,40.35
459,7.171875,36.38
460,7.1875,29.38
461,7.203125,20.15
462,7.21875,10.28
463,7.234375,1.49
464,7.25,-5.17
465,7.265625,-9.74
466,7.28125,-13.44
467,7.296875,-18.16
468,7.3125,-25.83
469,7.328125,-37.73
470,7.34375,-54.13
471,7.359375,-73.97
472,7.375,-94.76
473,7.390625,-112.83
474,7.40625,-123.94
475,7.421875,-124.54
476,7.4375,-113.02
477,7.453125,-90.71
478,7.46875,-61.8
479,7.484375,-32.11
480,7.5,-7.23
481,7.515625,9.31
482,7.53125,16.81
483,7.546875,17.09
484,7.5625,13.23
485,7.578125,8.1
486,7.59375,3.5
487,7.609375,0.06
488,7.625,-2.27
489,7.640625,-3.64
490,7.65625,-3.91
491,7.671875,-2.66
492,7.6875,0.54
493,7.703125,5.8
494,7.71875,12.68
495,7.734375,20.11
496,7.75,26.64
497,7.765625,30.85
498,7.78125,31.88
499,7.796875,29.78
500,7.8125,25.54
501,7.828125,20.57
502,7.84375,16.15
503,7.859375,12.82
504,7.875,10.22
505,7.890625,7.34
506,7.90625,3.16
507,7.921875,-3.1
508,7.9375,-11.75
509,7.953125,-22.72
510,7.96875,-35.48
511,7.984375,-48.8
512,8.0,-60.44
513,8.015625,-67.3
514,8.03125,-66.27
515,8.046875,-55.55
516,8.0625,-35.76
517,8.078125,-10.14
518,8.09375,16.41
519,8.109375,39.16
520,8.125,55.2
521,8.140625,64.14
522,8.15625,67.72
523,8.171875,68.51
524,8.1875,68.61
525,8.203125,69.01
526,8.21875,69.63
527,8.234375,69.84
528,8.25,69.07
529,8.265625,67.13
530,8.28125,64.19
531,8.296875,60.72
532,8.3125,57.28
533,8.328125,54.38
534,8.34375,52.27
535,8.359375,50.79
536,8.375,49.36
537,8.390625,47.12
538,8.40625,43.3
539,8.421875,37.5
540,8.4375,29.9
541,8.453125,21.09
542,8.46875,11.73
543,8.484375,2.26
544,8.5,-7.31
545,8.515625,-17.24
546,8.53125,-27.9
547,8.546875,-39.64
548,8.5625,-52.66
549,8.578125,-67.04
550,8.59375,-82.31
551,8.609375,-97.17
552,8.625,-109.27
553,8.640625,-115.65
554,8.65625,-113.83
555,8.671875,-103.06
556,8.6875,-85.1
557,8.703125,-63.89
558,8.71875,-44.24
559,8.734375,-30.06
560,8.75,-23.18
561,8.765625,-23.1
562,8.78125,-27.87
563,8.796875,-35.3
564,8.8125,-43.74
565,8.828125,-52.24
566,8.84375,-60.09
567,8.859375,-66.28
568,8.875,-69.43
569,8.890625,-68.14
570,8.90625,-61.7
571,8.921875,-50.46
572,8.9375,-35.92
573,8.953125,-20.2
574,8.96875,-5.38
575,8.984375,7.25
576,9.0,17.34
577,9.015625,25.35
578,9.03125,31.92
579,9.046875,37.33
580,9.0625,41.19
581,9.078125,42.56
582,9.09375,40.43
583,9.109375,34.19
584,9.125,23.89
585,9.140625,10.36
586,9.15625,-4.73
